;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;7.81;30.0;6.25;18.75;9.38;21.09;25.78;17.58;40.23;12.5;37.89;53.52;53.12;41.02;10.94;0.4204;0.0035221492052078247;67.19;60.0;6.25;26.56;14.84;28.91;33.59;25.0;51.95;15.62;51.17;67.19;73.05;67.19;14.06;0.2718;0.004116585454940796
1;9.38;40.0;6.25;25.0;12.5;25.0;29.69;17.97;39.45;18.75;36.72;50.0;48.83;33.98;14.06;0.5026;0.0028751885175704955;56.25;40.0;6.25;31.25;17.97;33.59;38.28;26.56;51.17;21.88;48.83;62.5;67.19;59.77;17.19;0.46152;0.0031547032713890076
2;10.16;50.0;6.25;28.12;14.06;27.34;32.81;18.75;39.45;21.88;34.38;44.53;41.41;24.22;17.19;0.54;0.0025507824063301086;50.78;50.0;9.38;35.94;21.09;37.5;42.19;28.91;51.95;25.0;48.44;58.59;62.5;52.34;20.31;0.55916;0.0025002345275878905
3;11.72;60.0;9.38;31.25;15.62;30.47;35.94;20.7;40.23;25.0;34.38;41.8;37.11;17.97;18.75;0.6375;0.002109474778175354;47.66;60.0;9.38;37.5;23.44;39.84;45.31;30.86;52.73;28.12;48.44;56.25;58.2;44.92;21.88;0.6236;0.002113753626346588
4;12.5;60.0;9.38;32.81;16.41;32.03;38.28;22.66;41.02;28.12;35.16;40.23;32.81;13.67;20.31;0.6707;0.0018925214529037476;44.53;60.0;9.38;37.5;25.0;41.41;46.88;33.2;53.91;31.25;49.61;54.69;54.3;38.67;23.44;0.67454;0.001833672320842743
5;13.28;70.0;9.38;32.81;17.19;32.81;39.84;24.22;41.8;31.25;36.33;39.06;30.86;12.11;21.88;0.7136;0.0016811710953712462;42.97;70.0;9.38;37.5;26.56;42.19;49.22;35.55;55.08;31.25;50.78;53.12;51.17;33.2;25.0;0.7188;0.001607482944726944
6;14.06;70.0;9.38;32.81;17.97;34.38;41.41;25.39;42.19;31.25;35.94;35.94;26.56;10.55;21.88;0.6794;0.002012339824438095;40.62;70.0;9.38;37.5;28.12;42.97;50.0;37.5;56.25;34.38;51.56;51.95;48.44;28.52;26.56;0.7426;0.0014660301029682159
7;14.84;70.0;9.38;32.81;18.75;35.16;42.97;26.56;43.36;31.25;37.11;35.55;25.0;10.55;23.44;0.75;0.0014581255614757537;38.28;70.0;12.5;35.94;28.91;43.75;51.56;39.06;57.42;34.38;52.73;50.39;45.31;25.0;26.56;0.76696;0.001337533918619156
8;15.62;70.0;9.38;32.81;19.53;35.16;43.75;28.12;44.14;31.25;37.89;34.77;23.44;10.16;23.44;0.7505;0.001485230839252472;36.72;70.0;12.5;35.94;30.47;43.75;52.34;40.62;57.81;34.38;53.52;49.22;42.58;21.48;26.56;0.78142;0.0012430014967918395
9;16.41;70.0;9.38;32.81;20.31;35.94;44.53;28.91;44.92;34.38;39.06;33.98;22.66;10.16;23.44;0.7547;0.0014576248228549958;35.16;70.0;12.5;35.94;31.25;43.75;53.12;42.19;58.59;34.38;54.3;48.05;40.23;19.14;28.12;0.7947;0.001173499489426613
