;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;3.12;40.0;9.38;7.81;4.69;7.81;8.59;3.12;3.52;12.5;2.73;2.73;1.95;1.56;6.25;0.5577;0.03939960146546364;33.59;50.0;34.38;34.38;28.12;47.66;46.88;29.3;38.67;50.0;32.42;32.03;24.22;14.84;31.25;0.43002;0.0488825191295147
1;5.47;50.0;15.62;10.94;6.25;11.72;13.28;5.47;6.64;18.75;4.69;3.12;1.95;1.95;10.94;0.6678;0.030175084459781648;28.12;60.0;56.25;29.69;29.69;41.41;42.97;28.12;35.16;50.0;28.52;16.02;8.59;8.98;37.5;0.6151;0.03441303074002266
2;7.81;60.0;25.0;14.06;7.03;14.06;15.62;7.42;8.59;21.88;6.64;3.12;2.34;2.34;14.06;0.752;0.02271107179224491;26.56;60.0;68.75;29.69;30.47;35.16;39.06;28.91;33.98;46.88;29.3;9.77;4.69;7.42;40.62;0.68968;0.028422377418875693
3;9.38;60.0;28.12;15.62;8.59;14.84;17.97;8.59;10.55;21.88;8.2;3.52;2.34;2.73;15.62;0.7487;0.024396432441473007;25.78;60.0;71.88;29.69;31.25;32.03;36.72;29.69;32.81;43.75;29.3;8.2;3.52;6.64;43.75;0.7394;0.024351765863895418
4;11.72;60.0;31.25;17.19;9.38;15.62;19.53;9.77;11.72;21.88;9.38;3.91;2.34;3.12;17.19;0.7834;0.020638707591593267;25.78;60.0;75.0;31.25;32.03;29.69;35.94;30.08;31.64;40.62;29.3;7.03;3.12;5.86;45.31;0.76496;0.022086936680078505
5;13.28;60.0;34.38;17.19;10.94;16.41;20.31;10.55;12.89;25.0;10.55;3.91;2.34;3.12;18.75;0.7924;0.019147381500899792;25.0;60.0;75.0;31.25;32.81;28.91;34.38;30.08;30.86;40.62;28.91;6.64;3.12;5.47;46.88;0.78536;0.02011131407290697
6;14.06;60.0;37.5;18.75;11.72;17.19;21.09;11.33;14.06;25.0;11.33;4.3;2.34;3.52;20.31;0.8195;0.01657763874232769;25.0;60.0;75.0;31.25;33.59;28.12;34.38;30.08;30.08;40.62;28.52;6.25;2.73;5.47;48.44;0.80568;0.01834475407153368
7;14.84;60.0;37.5;20.31;13.28;17.97;22.66;12.11;14.84;25.0;12.11;4.3;2.73;3.52;21.88;0.832;0.01542057595178485;25.0;60.0;75.0;31.25;34.38;27.34;34.38;30.47;29.69;40.62;28.52;6.25;2.73;5.47;48.44;0.82192;0.01691349787026644
8;16.41;60.0;40.62;20.31;14.06;17.97;23.44;12.89;16.02;28.12;12.89;4.69;2.73;3.52;23.44;0.8349;0.01564415352270007;25.0;60.0;75.0;31.25;35.16;27.34;33.59;30.47;29.69;37.5;28.52;5.86;2.73;5.47;50.0;0.83336;0.015842826537787916
9;16.41;60.0;40.62;21.88;14.84;18.75;24.22;13.67;16.8;28.12;13.67;4.69;2.73;3.52;25.0;0.8527;0.01366812054887414;25.0;60.0;71.88;31.25;35.94;26.56;34.38;30.86;29.3;37.5;28.12;5.86;2.73;5.47;50.0;0.84302;0.014877166846692562
10;17.19;60.0;43.75;21.88;16.41;19.53;25.0;14.45;17.19;28.12;14.06;4.69;2.73;3.91;26.56;0.856;0.013648471780121326;25.0;60.0;71.88;31.25;36.72;26.56;34.38;31.25;29.3;37.5;28.12;5.86;2.73;5.47;50.0;0.85256;0.01395508962661028
11;17.19;60.0;43.75;23.44;17.19;20.31;26.56;14.84;17.97;28.12;14.45;4.69;2.73;3.91;26.56;0.8388;0.015178038055449724;24.22;60.0;71.88;31.25;37.5;26.56;34.38;31.64;29.3;37.5;27.73;5.47;2.73;5.08;51.56;0.86066;0.013195492527633905
12;17.97;60.0;43.75;23.44;17.97;20.31;26.56;15.62;18.75;31.25;15.23;4.69;2.34;4.3;28.12;0.8575;0.013478776102513074;24.22;70.0;68.75;31.25;38.28;26.56;34.38;32.03;29.3;37.5;27.73;5.47;2.73;5.08;51.56;0.87026;0.012385376399755479
13;18.75;60.0;43.75;23.44;18.75;21.09;27.34;16.41;19.14;31.25;15.62;4.69;2.34;4.3;29.69;0.8654;0.01251791231930256;24.22;70.0;68.75;31.25;39.06;26.56;34.38;32.42;28.91;34.38;27.34;5.47;2.34;5.08;51.56;0.87782;0.011774724673330784
14;18.75;60.0;43.75;25.0;20.31;21.88;28.12;17.19;19.53;31.25;16.02;4.69;2.34;4.3;31.25;0.8645;0.012594212459027768;24.22;70.0;68.75;31.25;39.84;26.56;35.16;32.81;28.91;34.38;27.34;5.47;2.34;5.08;51.56;0.88088;0.011195980374515057
15;18.75;60.0;43.75;25.0;21.09;22.66;28.91;17.58;20.31;31.25;16.8;4.69;2.34;4.3;31.25;0.8717;0.012314343258738519;24.22;70.0;68.75;31.25;39.84;27.34;35.16;33.2;28.91;34.38;27.34;5.47;2.34;5.08;53.12;0.88442;0.010784094193130731
16;18.75;60.0;43.75;25.0;21.88;22.66;29.69;18.36;20.7;31.25;17.19;4.69;2.34;4.3;31.25;0.8729;0.011915595701336861;24.22;70.0;65.62;29.69;40.62;27.34;35.16;33.59;28.52;34.38;27.34;5.08;2.34;5.08;53.12;0.89222;0.010210587321519853
17;18.75;60.0;43.75;25.0;22.66;23.44;29.69;19.14;21.09;31.25;17.58;4.69;2.34;4.69;32.81;0.8761;0.011678584634512663;24.22;70.0;65.62;29.69;40.62;27.34;35.16;33.59;28.52;34.38;27.34;5.08;2.34;5.08;53.12;0.89694;0.009653229114413261
18;18.75;60.0;43.75;26.56;23.44;23.44;30.47;19.53;21.48;31.25;17.97;4.69;2.34;4.69;32.81;0.8745;0.011850772557407617;23.44;70.0;65.62;29.69;40.62;27.34;35.94;33.98;28.52;34.38;27.34;5.08;2.34;5.08;53.12;0.8991;0.009421722120791674
19;18.75;60.0;43.75;26.56;24.22;24.22;31.25;20.31;21.88;31.25;18.36;4.69;2.34;4.69;34.38;0.8744;0.011709516292065382;23.44;70.0;65.62;29.69;40.62;27.34;35.94;34.38;28.52;34.38;27.34;5.08;2.34;5.08;53.12;0.90364;0.009026131614446641
