;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;48.44;20.0;6.25;15.62;10.16;19.53;30.47;17.97;46.48;9.38;45.7;64.45;71.09;69.53;9.38;0.3466;0.013745990085601806;75.0;30.0;12.5;26.56;19.53;30.47;40.62;24.22;52.73;21.88;52.73;69.14;76.56;76.95;17.19;0.24582;0.01572880968570709
1;46.09;30.0;9.38;20.31;11.72;22.66;32.81;18.75;45.7;15.62;45.7;64.06;69.92;68.75;14.06;0.4503;0.011665973711013794;69.53;30.0;18.75;29.69;21.09;32.03;41.41;25.0;51.95;25.0;51.56;68.36;75.0;75.0;20.31;0.3905;0.01281653422832489
2;45.31;40.0;9.38;25.0;13.28;25.0;34.38;18.75;45.31;21.88;44.92;63.67;69.53;68.36;17.19;0.5165;0.010572991156578063;67.97;40.0;21.88;31.25;21.88;33.59;42.19;25.0;51.17;28.12;50.78;67.19;73.44;73.44;23.44;0.46416;0.011430465576648712
3;44.53;50.0;9.38;26.56;14.84;26.56;35.16;19.14;44.92;25.0;44.53;62.89;68.36;67.19;18.75;0.5775;0.009382832312583923;66.41;50.0;25.0;31.25;22.66;34.38;42.19;25.39;50.78;31.25;50.0;66.41;72.66;72.66;25.0;0.51724;0.01044255666255951
4;42.97;50.0;12.5;28.12;15.62;27.34;35.94;19.14;44.53;25.0;44.14;62.11;67.58;66.8;20.31;0.5828;0.00899643919467926;65.62;50.0;25.0;32.81;22.66;34.38;42.19;25.39;50.39;31.25;49.61;65.62;71.48;71.48;25.0;0.55994;0.009594802463054657
5;42.19;50.0;12.5;28.12;15.62;28.12;36.72;19.14;44.14;28.12;43.75;61.33;66.8;66.02;20.31;0.6249;0.008146326464414596;64.06;50.0;28.12;32.81;22.66;35.16;42.97;25.39;50.0;31.25;48.83;65.23;70.7;70.7;25.0;0.5942;0.008880725915431976
6;41.41;50.0;15.62;28.12;16.41;28.91;37.5;19.53;44.14;28.12;43.36;60.94;66.41;65.62;21.88;0.6514;0.007690568697452545;63.28;50.0;28.12;32.81;22.66;35.16;42.97;25.39;49.61;34.38;48.83;64.45;70.31;70.31;25.0;0.62422;0.008347025212049485
7;41.41;50.0;15.62;29.69;16.41;29.69;37.5;19.53;44.14;31.25;43.36;60.55;66.02;65.23;21.88;0.6577;0.007570993053913117;62.5;50.0;31.25;32.81;22.66;35.94;42.97;25.39;49.22;34.38;48.44;64.06;69.53;69.53;25.0;0.6393;0.007931333857774734
8;40.62;50.0;18.75;29.69;17.19;29.69;38.28;19.92;43.75;31.25;43.36;60.16;65.62;64.84;21.88;0.6813;0.006981613755226135;62.5;60.0;31.25;32.81;22.66;35.94;42.97;25.39;49.22;34.38;48.05;63.67;69.14;69.14;25.0;0.65866;0.007550499140024185
9;40.62;60.0;18.75;29.69;17.19;30.47;39.06;19.92;43.75;31.25;43.36;59.77;65.23;64.45;23.44;0.6909;0.006842916870117188;61.72;60.0;31.25;32.81;22.66;35.94;43.75;25.39;49.22;34.38;48.05;63.28;68.75;68.36;25.0;0.67536;0.007216337769031525
10;39.84;60.0;18.75;29.69;17.19;30.47;39.06;20.31;43.75;34.38;43.36;59.77;65.23;64.06;23.44;0.6964;0.0067864280462265015;60.94;60.0;31.25;32.81;22.66;35.94;43.75;25.78;49.22;34.38;48.05;62.89;68.36;67.97;26.56;0.6892;0.006910245366096497
11;39.84;60.0;18.75;29.69;17.19;31.25;39.84;20.7;43.75;34.38;42.97;59.38;64.84;64.06;23.44;0.7159;0.006409427320957184;60.94;60.0;34.38;32.81;22.66;36.72;43.75;25.78;48.83;34.38;47.66;62.5;68.36;67.97;26.56;0.7026;0.006637352013587952
12;39.06;60.0;21.88;29.69;17.97;31.25;39.84;20.7;44.14;34.38;43.36;59.38;64.84;63.67;23.44;0.7218;0.006168033921718597;60.16;60.0;34.38;32.81;22.66;36.72;43.75;25.78;48.83;34.38;47.66;62.5;67.97;67.58;26.56;0.71512;0.006374372980594635
13;39.06;60.0;21.88;29.69;17.97;32.03;39.84;21.09;44.14;34.38;43.36;58.98;64.45;63.67;23.44;0.7397;0.005890754425525666;60.16;60.0;34.38;32.81;22.66;36.72;44.53;26.17;48.83;34.38;47.66;62.11;67.58;67.19;26.56;0.72674;0.00612410254240036
14;39.06;60.0;21.88;29.69;17.97;32.03;40.62;21.48;44.14;34.38;43.36;58.98;64.45;63.67;25.0;0.7434;0.005826716011762619;59.38;60.0;34.38;32.81;22.66;36.72;44.53;26.17;48.83;34.38;47.66;62.11;67.58;67.19;26.56;0.73784;0.005914867417812347
15;39.06;60.0;21.88;29.69;18.75;32.03;40.62;21.48;44.14;34.38;43.36;58.98;64.45;63.28;25.0;0.7544;0.005542207399010658;59.38;60.0;34.38;32.81;22.66;36.72;44.53;26.17;48.83;34.38;47.66;61.72;67.19;66.8;26.56;0.74488;0.005768346421718597
16;38.28;60.0;25.0;29.69;18.75;32.81;41.41;21.88;44.53;34.38;43.75;58.59;64.06;63.28;25.0;0.7508;0.0057452941060066225;58.59;60.0;34.38;32.81;22.66;37.5;45.31;26.56;48.83;34.38;47.66;61.72;67.19;66.41;26.56;0.75302;0.005561146317720413
17;38.28;60.0;25.0;29.69;18.75;32.81;41.41;22.27;44.53;34.38;43.75;58.59;64.06;63.28;25.0;0.7641;0.005394011187553406;58.59;60.0;37.5;31.25;22.66;37.5;45.31;26.56;49.22;31.25;47.66;61.72;67.19;66.41;26.56;0.75894;0.005424551302790642
18;38.28;60.0;25.0;29.69;18.75;32.81;41.41;22.27;44.53;34.38;43.75;58.59;64.06;63.28;25.0;0.7641;0.005452061343193054;58.59;60.0;37.5;31.25;22.66;37.5;45.31;26.95;49.22;31.25;47.66;61.33;66.8;66.02;26.56;0.77028;0.005235247917175293
19;37.5;60.0;25.0;29.69;18.75;33.59;42.19;22.66;44.92;34.38;43.75;58.59;64.06;62.89;25.0;0.7666;0.005363830357789993;57.81;60.0;37.5;31.25;22.66;37.5;45.31;26.95;49.22;31.25;47.66;61.33;66.8;66.02;26.56;0.7749;0.005133310488462448
