;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;56.25;20.0;50.0;43.75;28.12;40.62;65.62;71.88;25.0;18.75;0.2105;0.004511505007743836;81.25;80.0;50.0;50.0;34.38;43.75;65.62;78.12;25.0;18.75;0.14112;0.004490825395584107
1;43.75;10.0;50.0;50.0;31.25;43.75;62.5;65.62;25.0;18.75;0.2481;0.0042069302082061765;68.75;30.0;75.0;50.0;34.38;46.88;65.62;75.0;25.0;18.75;0.2211;0.0042998381090164186
2;37.5;10.0;50.0;56.25;34.38;43.75;59.38;65.62;25.0;18.75;0.2569;0.0038858286261558533;62.5;10.0;75.0;56.25;37.5;46.88;62.5;71.88;25.0;25.0;0.24892;0.003993632597923279
3;31.25;10.0;50.0;56.25;34.38;43.75;56.25;62.5;25.0;25.0;0.2948;0.003686387896537781;56.25;10.0;75.0;56.25;37.5;46.88;62.5;71.88;25.0;25.0;0.26564;0.003774474165439606
4;37.5;10.0;50.0;56.25;37.5;46.88;56.25;62.5;25.0;25.0;0.3282;0.0035170464515686035;56.25;10.0;75.0;56.25;40.62;50.0;59.38;68.75;25.0;31.25;0.29522;0.003614368200302124
5;31.25;10.0;50.0;56.25;37.5;46.88;56.25;62.5;25.0;31.25;0.3559;0.0033752036571502685;50.0;10.0;75.0;56.25;40.62;50.0;59.38;68.75;25.0;31.25;0.32224;0.003467995250225067
6;37.5;20.0;50.0;56.25;37.5;50.0;56.25;62.5;25.0;31.25;0.3857;0.003240041446685791;50.0;20.0;75.0;62.5;40.62;50.0;59.38;68.75;25.0;31.25;0.34458;0.0033594029545783994
7;37.5;20.0;50.0;56.25;40.62;50.0;56.25;62.5;25.0;31.25;0.4089;0.00313246693611145;50.0;20.0;75.0;62.5;40.62;53.12;59.38;68.75;25.0;31.25;0.3711;0.0032626512336730957
8;37.5;20.0;50.0;62.5;40.62;50.0;56.25;62.5;25.0;31.25;0.4248;0.0030254311680793762;50.0;20.0;75.0;62.5;43.75;53.12;59.38;71.88;25.0;31.25;0.38808;0.0031685824179649353
9;37.5;20.0;50.0;62.5;40.62;53.12;56.25;62.5;25.0;31.25;0.4457;0.0029377778768539427;50.0;30.0;75.0;62.5;43.75;56.25;59.38;68.75;25.0;37.5;0.40974;0.003084327838420868
10;37.5;30.0;50.0;62.5;43.75;53.12;56.25;62.5;25.0;31.25;0.4698;0.0028534459829330444;50.0;30.0;75.0;62.5;43.75;56.25;59.38;68.75;25.0;37.5;0.43274;0.0030112721061706545
11;37.5;30.0;50.0;62.5;43.75;56.25;56.25;62.5;25.0;37.5;0.4795;0.002806632745265961;43.75;30.0;75.0;62.5;46.88;56.25;59.38;68.75;25.0;37.5;0.44542;0.0029548079919815063
12;37.5;30.0;50.0;62.5;43.75;56.25;56.25;62.5;25.0;37.5;0.5003;0.002716321063041687;43.75;30.0;75.0;68.75;46.88;56.25;59.38;68.75;37.5;37.5;0.46312;0.00288377863407135
13;37.5;30.0;75.0;62.5;43.75;56.25;56.25;62.5;25.0;37.5;0.508;0.002679213559627533;43.75;30.0;75.0;68.75;46.88;59.38;59.38;68.75;37.5;37.5;0.47434;0.0028391914844512938
14;37.5;30.0;75.0;62.5;43.75;56.25;56.25;62.5;25.0;37.5;0.5181;0.0026280797958374022;43.75;30.0;75.0;68.75;46.88;59.38;59.38;68.75;37.5;37.5;0.49066;0.0027794663667678834
15;37.5;30.0;75.0;62.5;43.75;59.38;59.38;62.5;37.5;37.5;0.5254;0.002615791833400726;43.75;30.0;75.0;68.75;46.88;59.38;59.38;65.62;37.5;43.75;0.49594;0.0027421040868759157
16;37.5;30.0;75.0;62.5;43.75;59.38;59.38;62.5;37.5;37.5;0.5318;0.0025595518827438352;43.75;30.0;75.0;68.75;46.88;62.5;62.5;65.62;37.5;43.75;0.50792;0.0026929056310653686
17;37.5;30.0;75.0;62.5;43.75;59.38;59.38;59.38;37.5;37.5;0.5478;0.002487344539165497;43.75;30.0;75.0;68.75;46.88;62.5;62.5;65.62;37.5;43.75;0.51434;0.0026679693603515625
18;37.5;30.0;75.0;62.5;43.75;59.38;59.38;59.38;37.5;37.5;0.5549;0.0024904860854148866;43.75;40.0;75.0;68.75;46.88;62.5;62.5;65.62;37.5;43.75;0.52204;0.002624841833114624
19;37.5;40.0;75.0;62.5;43.75;59.38;59.38;59.38;37.5;37.5;0.5598;0.0024505300164222718;43.75;40.0;75.0;68.75;46.88;62.5;62.5;65.62;37.5;43.75;0.52852;0.0026015507245063783
