;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;12.5;10.0;50.0;31.25;21.88;43.75;62.5;62.5;25.0;18.75;0.29;0.05711105296611786;56.25;10.0;50.0;43.75;28.12;56.25;68.75;71.88;37.5;31.25;0.22344;0.06301740151166915
1;18.75;20.0;50.0;31.25;28.12;46.88;62.5;59.38;25.0;25.0;0.3518;0.05322360874414444;50.0;20.0;50.0;43.75;31.25;56.25;68.75;68.75;37.5;37.5;0.29704;0.05709607927799225
2;25.0;20.0;50.0;37.5;28.12;50.0;62.5;59.38;37.5;31.25;0.3938;0.04992111389636993;43.75;20.0;50.0;43.75;34.38;56.25;68.75;68.75;50.0;37.5;0.34126;0.054501635382175444
3;31.25;20.0;75.0;37.5;31.25;50.0;62.5;59.38;37.5;37.5;0.4159;0.04840776579380036;43.75;30.0;50.0;43.75;34.38;59.38;68.75;68.75;50.0;43.75;0.37058;0.05260536764144898
4;31.25;30.0;75.0;37.5;31.25;50.0;62.5;59.38;37.5;37.5;0.4558;0.046055346214771274;43.75;30.0;75.0;43.75;34.38;56.25;68.75;65.62;50.0;43.75;0.3963;0.051033917071819306
5;31.25;30.0;75.0;43.75;31.25;53.12;62.5;59.38;37.5;37.5;0.476;0.04430029567480087;43.75;30.0;75.0;43.75;37.5;56.25;68.75;65.62;50.0;43.75;0.41764;0.04960167610168457
6;37.5;30.0;75.0;43.75;34.38;53.12;59.38;59.38;50.0;37.5;0.4866;0.043953400945663454;43.75;30.0;75.0;50.0;37.5;59.38;65.62;65.62;50.0;43.75;0.43486;0.04860050206899643
7;37.5;30.0;75.0;43.75;34.38;53.12;59.38;59.38;50.0;43.75;0.5073;0.042219829201698304;43.75;40.0;75.0;50.0;37.5;59.38;65.62;65.62;50.0;50.0;0.44992;0.047298186852931974
8;37.5;30.0;75.0;43.75;37.5;53.12;59.38;59.38;50.0;43.75;0.5143;0.041583662909269334;43.75;40.0;75.0;50.0;40.62;59.38;65.62;65.62;62.5;50.0;0.46442;0.04639173931360245
9;37.5;40.0;75.0;43.75;37.5;53.12;59.38;59.38;50.0;43.75;0.5225;0.04071947160959244;43.75;40.0;75.0;50.0;40.62;59.38;65.62;65.62;62.5;50.0;0.472;0.045883824498653414
10;37.5;40.0;75.0;43.75;37.5;53.12;62.5;59.38;50.0;43.75;0.5389;0.040093690621852876;43.75;40.0;75.0;50.0;40.62;59.38;65.62;65.62;62.5;50.0;0.48096;0.04519211001038551
11;37.5;40.0;75.0;43.75;37.5;53.12;59.38;59.38;50.0;43.75;0.5462;0.03916535333395004;43.75;40.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.49198;0.044561712522506715
12;37.5;40.0;75.0;43.75;37.5;53.12;59.38;59.38;50.0;43.75;0.5574;0.0386352701485157;43.75;40.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.49826;0.044106529364585874
13;37.5;40.0;75.0;43.75;37.5;56.25;59.38;59.38;50.0;43.75;0.5615;0.03808437263965607;43.75;40.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.50766;0.043350076415538785
14;37.5;40.0;75.0;43.75;37.5;56.25;59.38;59.38;50.0;43.75;0.5608;0.03775154350996018;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.51248;0.04287766143679619
15;37.5;40.0;75.0;43.75;37.5;56.25;59.38;59.38;50.0;43.75;0.5639;0.037337142276763914;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.52072;0.04237129480600357
16;37.5;40.0;75.0;43.75;40.62;56.25;59.38;59.38;50.0;43.75;0.5762;0.03658115364909172;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.52704;0.04187923150062561
17;37.5;40.0;75.0;43.75;40.62;56.25;59.38;59.38;50.0;43.75;0.5811;0.03633192769289017;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.52966;0.0416827899825573
18;37.5;40.0;75.0;43.75;40.62;56.25;62.5;59.38;50.0;43.75;0.5899;0.035623043566942215;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.5361;0.04106744363904
19;37.5;40.0;75.0;43.75;40.62;56.25;62.5;59.38;50.0;43.75;0.5802;0.03629665261507034;43.75;50.0;75.0;50.0;40.62;59.38;65.62;62.5;62.5;50.0;0.54296;0.04080271685481072
