;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;81.25;21.0;25.0;31.25;15.62;31.25;28.12;28.12;50.0;37.5;53.12;70.31;81.25;79.69;25.0;0.0103;0.009208917236328124;84.38;23.0;25.0;31.25;21.88;37.5;31.25;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.01028;0.009026431188583374
1;81.25;21.0;25.0;31.25;15.62;31.25;28.12;28.12;50.0;37.5;53.12;70.31;81.25;79.69;25.0;0.0144;0.009204580068588257;84.38;23.0;25.0;31.25;21.88;37.5;31.25;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.01246;0.009021256818771362
2;81.25;21.0;25.0;31.25;15.62;31.25;31.25;28.12;50.0;37.5;53.12;70.31;81.25;78.12;25.0;0.0203;0.009195248746871948;81.25;23.0;25.0;31.25;21.88;37.5;31.25;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.01556;0.009013376140594482
3;78.12;19.0;25.0;31.25;15.62;31.25;31.25;26.56;50.0;37.5;51.56;70.31;81.25;78.12;25.0;0.0212;0.009175187206268311;81.25;23.0;25.0;31.25;21.88;37.5;31.25;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.01924;0.008998894453048707
4;75.0;15.0;25.0;31.25;15.62;31.25;31.25;26.56;48.44;37.5;51.56;70.31;81.25;78.12;25.0;0.0216;0.009148638820648194;81.25;22.0;25.0;31.25;21.88;37.5;34.38;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.02004;0.008977951202392578
5;71.88;13.0;25.0;31.25;15.62;31.25;31.25;26.56;48.44;37.5;51.56;70.31;79.69;78.12;25.0;0.0223;0.00911739501953125;81.25;21.0;25.0;31.25;21.88;37.5;34.38;26.56;50.0;37.5;51.56;70.31;81.25;79.69;25.0;0.0206;0.008952660512924194
6;68.75;10.0;25.0;31.25;15.62;31.25;31.25;26.56;48.44;37.5;50.0;70.31;79.69;78.12;25.0;0.0258;0.009090212535858155;78.12;19.0;25.0;31.25;21.88;37.5;34.38;26.56;50.0;37.5;51.56;70.31;81.25;78.12;25.0;0.02128;0.008926592969894408
7;65.62;8.0;25.0;31.25;15.62;31.25;31.25;26.56;48.44;37.5;50.0;68.75;79.69;76.56;25.0;0.0269;0.009062002849578858;78.12;17.0;25.0;37.5;21.88;37.5;34.38;28.12;50.0;37.5;50.0;70.31;79.69;78.12;25.0;0.02198;0.008900403785705566
8;65.62;6.0;25.0;31.25;15.62;31.25;31.25;26.56;46.88;37.5;50.0;68.75;79.69;76.56;25.0;0.0284;0.00903587098121643;75.0;15.0;25.0;37.5;21.88;37.5;34.38;28.12;50.0;37.5;50.0;70.31;79.69;78.12;25.0;0.02236;0.008877103395462035
9;62.5;4.0;25.0;31.25;18.75;31.25;31.25;26.56;46.88;37.5;48.44;68.75;79.69;76.56;25.0;0.03;0.009010825967788696;75.0;13.0;25.0;37.5;21.88;37.5;34.38;28.12;50.0;37.5;50.0;70.31;79.69;78.12;25.0;0.02314;0.008853070631027221
10;59.38;3.0;25.0;31.25;18.75;31.25;31.25;26.56;46.88;37.5;48.44;68.75;78.12;75.0;25.0;0.0283;0.008990057754516601;75.0;11.0;25.0;37.5;21.88;37.5;34.38;28.12;50.0;37.5;50.0;70.31;79.69;78.12;25.0;0.0232;0.00883114899635315
11;59.38;2.0;25.0;31.25;18.75;34.38;31.25;26.56;46.88;37.5;48.44;68.75;78.12;75.0;25.0;0.0263;0.00896926155090332;71.88;10.0;25.0;37.5;21.88;37.5;34.38;28.12;50.0;37.5;50.0;70.31;79.69;76.56;25.0;0.02464;0.008809730491638183
12;59.38;2.0;25.0;31.25;18.75;34.38;31.25;26.56;46.88;37.5;48.44;68.75;78.12;75.0;25.0;0.0266;0.008949177074432373;71.88;9.0;25.0;37.5;21.88;37.5;34.38;28.12;48.44;37.5;50.0;70.31;79.69;76.56;25.0;0.02338;0.008788908605575562
13;56.25;2.0;25.0;31.25;18.75;34.38;31.25;26.56;45.31;37.5;46.88;68.75;78.12;75.0;25.0;0.0265;0.00891962537765503;71.88;7.0;37.5;37.5;21.88;37.5;34.38;28.12;48.44;37.5;50.0;70.31;79.69;76.56;25.0;0.02426;0.008769745492935181
14;56.25;2.0;25.0;31.25;18.75;34.38;31.25;26.56;45.31;37.5;46.88;68.75;78.12;73.44;25.0;0.0263;0.008902555513381958;71.88;6.0;37.5;37.5;21.88;37.5;34.38;28.12;48.44;37.5;48.44;70.31;79.69;76.56;25.0;0.02386;0.008751453495025634
15;56.25;2.0;25.0;31.25;18.75;34.38;31.25;26.56;45.31;37.5;46.88;68.75;76.56;73.44;25.0;0.0277;0.008881295680999756;68.75;5.0;37.5;37.5;21.88;37.5;34.38;28.12;48.44;37.5;48.44;70.31;78.12;76.56;25.0;0.02502;0.008731720352172852
