;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;46.88;7.0;25.0;31.25;18.75;37.5;37.5;23.44;40.62;37.5;46.88;65.62;64.06;65.62;18.75;0.0297;0.009133058834075928;78.12;24.0;25.0;31.25;21.88;40.62;43.75;28.12;46.88;37.5;51.56;68.75;70.31;73.44;18.75;0.01548;0.009008173484802246
1;34.38;4.0;25.0;31.25;18.75;40.62;40.62;25.0;40.62;37.5;43.75;62.5;59.38;60.94;18.75;0.0347;0.008895928621292114;68.75;17.0;25.0;31.25;21.88;43.75;46.88;29.69;46.88;37.5;51.56;68.75;67.19;70.31;18.75;0.03028;0.008868610258102417
2;28.12;3.0;25.0;37.5;25.0;43.75;46.88;26.56;40.62;50.0;42.19;59.38;56.25;57.81;25.0;0.046;0.008581499004364014;62.5;9.0;25.0;37.5;28.12;46.88;50.0;31.25;48.44;50.0;51.56;67.19;65.62;68.75;18.75;0.03872;0.008602298822402954
3;28.12;3.0;25.0;43.75;31.25;46.88;50.0;28.12;43.75;50.0;42.19;57.81;54.69;56.25;31.25;0.0641;0.008217958068847656;59.38;5.0;25.0;43.75;31.25;53.12;53.12;32.81;50.0;50.0;51.56;65.62;64.06;67.19;25.0;0.05264;0.008285634126663208
4;28.12;4.0;37.5;43.75;34.38;53.12;53.12;29.69;45.31;50.0;43.75;56.25;54.69;54.69;31.25;0.0849;0.007869372272491454;56.25;5.0;37.5;50.0;34.38;56.25;56.25;35.94;53.12;50.0;51.56;64.06;62.5;65.62;31.25;0.07416;0.007957672038078309
5;28.12;5.0;37.5;50.0;34.38;53.12;53.12;31.25;48.44;62.5;45.31;54.69;53.12;53.12;37.5;0.1005;0.007610582494735718;50.0;5.0;37.5;50.0;37.5;59.38;56.25;37.5;54.69;62.5;53.12;62.5;60.94;62.5;31.25;0.08918;0.007663901047706604
6;28.12;5.0;37.5;50.0;34.38;56.25;56.25;32.81;48.44;62.5;46.88;54.69;53.12;51.56;37.5;0.1211;0.0073643672227859495;46.88;6.0;37.5;50.0;40.62;59.38;59.38;39.06;56.25;62.5;53.12;62.5;59.38;60.94;37.5;0.1088;0.007413912591934204
7;28.12;6.0;37.5;50.0;37.5;56.25;56.25;34.38;51.56;62.5;46.88;54.69;53.12;50.0;43.75;0.142;0.007104837107658386;43.75;6.0;37.5;56.25;40.62;59.38;59.38;40.62;57.81;62.5;54.69;62.5;59.38;59.38;37.5;0.12506;0.007210008692741394
8;28.12;6.0;37.5;50.0;37.5;59.38;59.38;35.94;53.12;62.5;48.44;54.69;53.12;46.88;43.75;0.1581;0.006981810975074768;43.75;7.0;37.5;56.25;40.62;62.5;59.38;40.62;59.38;62.5;54.69;62.5;59.38;57.81;43.75;0.13712;0.007043977303504944
9;31.25;6.0;37.5;50.0;37.5;59.38;59.38;35.94;54.69;62.5;50.0;54.69;53.12;45.31;43.75;0.163;0.006899327540397644;40.62;7.0;37.5;56.25;40.62;62.5;62.5;42.19;60.94;62.5;56.25;62.5;59.38;54.69;43.75;0.14808;0.006908481955528259
10;31.25;7.0;37.5;56.25;40.62;59.38;59.38;37.5;56.25;62.5;51.56;56.25;53.12;43.75;43.75;0.1852;0.00669821629524231;40.62;8.0;37.5;56.25;40.62;62.5;62.5;43.75;62.5;62.5;56.25;62.5;59.38;53.12;43.75;0.16006;0.0067808970737457275
11;31.25;7.0;37.5;56.25;40.62;59.38;62.5;39.06;56.25;62.5;51.56;56.25;53.12;42.19;43.75;0.1913;0.006584955406188965;37.5;8.0;37.5;56.25;40.62;62.5;62.5;43.75;62.5;62.5;57.81;62.5;57.81;50.0;43.75;0.16754;0.006681323108673096
