;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;9.38;2.0;25.0;31.25;15.62;31.25;25.0;18.75;31.25;37.5;32.81;46.88;35.94;29.69;25.0;0.0403;0.03401783561706543;65.62;13.0;25.0;43.75;28.12;50.0;37.5;34.38;53.12;37.5;56.25;67.19;68.75;68.75;37.5;0.02432;0.0353624596786499
1;15.62;3.0;37.5;43.75;25.0;40.62;37.5;23.44;34.38;50.0;34.38;45.31;29.69;21.88;37.5;0.0878;0.030834363079071045;56.25;5.0;37.5;50.0;34.38;56.25;46.88;40.62;56.25;50.0;57.81;64.06;62.5;60.94;43.75;0.05996;0.03242485880374908
2;21.88;5.0;37.5;50.0;28.12;43.75;43.75;28.12;37.5;62.5;35.94;42.19;28.12;20.31;37.5;0.1188;0.029378128004074095;46.88;6.0;37.5;56.25;40.62;59.38;53.12;45.31;59.38;62.5;59.38;64.06;57.81;51.56;43.75;0.09228;0.030228033094406127
3;25.0;6.0;37.5;50.0;31.25;46.88;50.0;31.25;42.19;62.5;39.06;43.75;29.69;18.75;43.75;0.1288;0.028326672053337096;43.75;7.0;37.5;56.25;40.62;59.38;56.25;48.44;60.94;62.5;60.94;62.5;54.69;42.19;50.0;0.1138;0.029087635736465455
4;28.12;6.0;37.5;50.0;31.25;50.0;50.0;32.81;46.88;62.5;42.19;43.75;29.69;18.75;50.0;0.1564;0.02756245608329773;40.62;8.0;50.0;56.25;43.75;59.38;59.38;50.0;62.5;62.5;62.5;60.94;51.56;35.94;50.0;0.1333;0.028199785442352295
5;31.25;7.0;37.5;56.25;31.25;53.12;53.12;35.94;50.0;62.5;45.31;45.31;31.25;18.75;50.0;0.1906;0.026285955023765566;40.62;9.0;50.0;62.5;40.62;59.38;59.38;51.56;64.06;62.5;62.5;60.94;50.0;32.81;56.25;0.15272;0.02734730978488922
6;31.25;8.0;37.5;56.25;31.25;53.12;56.25;35.94;51.56;62.5;48.44;45.31;31.25;18.75;50.0;0.199;0.02583827223777771;40.62;10.0;50.0;62.5;43.75;62.5;59.38;53.12;65.62;62.5;64.06;59.38;46.88;28.12;56.25;0.16618;0.026713253259658815
7;31.25;9.0;37.5;56.25;34.38;53.12;56.25;37.5;54.69;62.5;50.0;46.88;32.81;18.75;50.0;0.2015;0.025404076504707336;40.62;10.0;50.0;62.5;43.75;62.5;62.5;53.12;67.19;75.0;65.62;59.38;45.31;25.0;56.25;0.18078;0.026155860104560853
8;34.38;9.0;37.5;56.25;34.38;56.25;59.38;39.06;56.25;62.5;53.12;46.88;32.81;18.75;50.0;0.2324;0.024372984957695007;40.62;11.0;50.0;62.5;40.62;62.5;62.5;54.69;67.19;62.5;65.62;59.38;45.31;23.44;56.25;0.19238;0.025525292687416077
9;34.38;9.0;37.5;56.25;34.38;56.25;59.38;39.06;57.81;62.5;54.69;48.44;34.38;17.19;50.0;0.2399;0.023756994938850404;40.62;12.0;50.0;62.5;40.62;62.5;62.5;54.69;68.75;62.5;67.19;57.81;43.75;21.88;56.25;0.20544;0.024975891633033754
