;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;25.0;2.0;12.5;25.0;12.5;23.44;29.69;19.53;38.28;25.0;45.31;61.72;67.19;60.94;18.75;0.0574;0.1319526166677475;64.06;9.0;31.25;40.62;23.44;37.5;40.62;28.12;48.44;43.75;54.69;68.75;75.0;71.09;28.12;0.032;0.13813836683273314
1;23.44;4.0;18.75;34.38;17.19;31.25;34.38;21.09;39.84;31.25;45.31;61.72;67.19;60.16;25.0;0.0982;0.12273966431617737;60.94;6.0;43.75;46.88;28.12;40.62;43.75;29.69;47.66;50.0;53.91;67.19;73.44;67.97;34.38;0.06654;0.12896538547992706
2;25.0;5.0;25.0;37.5;18.75;34.38;37.5;23.44;40.62;37.5;46.09;60.94;65.62;59.38;28.12;0.1145;0.11744832785129547;59.38;6.0;50.0;50.0;29.69;43.75;45.31;32.03;48.44;50.0;53.91;66.41;71.88;66.41;37.5;0.09118;0.12245120056629182
3;26.56;6.0;31.25;40.62;21.88;37.5;40.62;25.0;41.41;43.75;47.66;60.94;64.84;57.81;31.25;0.144;0.11266422188282013;59.38;7.0;56.25;53.12;31.25;46.88;46.88;33.59;49.22;50.0;54.69;65.62;70.31;64.84;37.5;0.11016;0.11830469217777252
4;29.69;7.0;37.5;43.75;23.44;40.62;43.75;25.78;42.19;43.75;47.66;60.16;64.06;57.03;34.38;0.1639;0.10804409487247467;57.81;8.0;62.5;53.12;32.81;48.44;48.44;34.38;50.0;56.25;54.69;65.62;69.53;63.28;40.62;0.12624;0.11473414018154145
5;31.25;8.0;37.5;46.88;25.0;42.19;45.31;26.56;42.97;43.75;48.44;60.16;64.06;57.03;37.5;0.182;0.10403109481334687;57.81;9.0;62.5;53.12;32.81;50.0;50.0;35.16;50.78;56.25;55.47;64.84;68.75;62.5;40.62;0.14842;0.11074626348018646
6;32.81;9.0;43.75;46.88;26.56;43.75;46.88;27.34;43.75;43.75;49.22;60.16;64.06;57.03;37.5;0.2141;0.0997581644296646;56.25;10.0;68.75;53.12;34.38;50.0;51.56;36.72;51.56;56.25;56.25;64.84;68.75;62.5;40.62;0.16468;0.10685243131637573
7;35.94;10.0;43.75;46.88;26.56;45.31;48.44;28.91;44.53;43.75;50.0;60.16;64.06;57.03;37.5;0.2344;0.09668588380813599;56.25;11.0;68.75;53.12;34.38;50.0;51.56;37.5;52.34;56.25;57.03;64.84;67.97;61.72;43.75;0.18742;0.1035585741519928
8;35.94;10.0;50.0;46.88;28.12;45.31;48.44;29.69;46.09;43.75;50.78;60.16;64.06;57.03;40.62;0.2512;0.09230721700191498;54.69;12.0;68.75;53.12;34.38;51.56;53.12;38.28;53.12;56.25;57.81;64.06;67.97;61.72;43.75;0.20466;0.10024926008701325
9;35.94;11.0;50.0;46.88;29.69;46.88;50.0;30.47;46.88;50.0;51.56;60.16;64.06;57.03;40.62;0.2771;0.08816423842906952;54.69;13.0;68.75;53.12;35.94;51.56;53.12;39.06;53.91;56.25;57.81;64.06;67.97;61.72;43.75;0.22844;0.0967935050201416
10;37.5;12.0;50.0;46.88;29.69;46.88;50.0;31.25;47.66;50.0;52.34;60.16;64.06;57.03;40.62;0.2833;0.08642126605510711;53.12;13.0;68.75;50.0;35.94;51.56;54.69;39.84;53.91;56.25;58.59;64.06;67.97;61.72;43.75;0.2395;0.0945095808506012
11;37.5;12.0;50.0;46.88;29.69;48.44;51.56;32.03;49.22;50.0;53.12;60.16;64.06;57.03;43.75;0.3006;0.08340497970581055;53.12;14.0;68.75;50.0;35.94;51.56;54.69;40.62;54.69;56.25;59.38;64.06;67.97;60.94;43.75;0.25766;0.09171805559158325
