;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;32.81;5.0;12.5;28.12;12.5;29.69;31.25;23.44;42.19;25.0;46.09;61.72;65.62;60.16;18.75;0.0415;0.00902228798866272;76.56;38.0;12.5;31.25;17.19;35.94;39.06;28.12;50.78;25.0;54.69;68.75;75.0;75.0;21.88;0.02172;0.008977052488327026
1;18.75;3.0;12.5;31.25;15.62;32.81;32.81;22.66;40.62;31.25;42.19;57.81;60.16;56.25;21.88;0.0559;0.008557068490982056;62.5;18.0;12.5;34.38;18.75;39.06;40.62;28.12;50.0;25.0;52.34;67.19;71.09;71.09;21.88;0.04214;0.008669028825759888
2;18.75;4.0;12.5;34.38;17.19;35.94;37.5;23.44;40.62;37.5;39.84;53.91;56.25;51.56;25.0;0.0914;0.008143905305862427;56.25;7.0;18.75;37.5;21.88;43.75;43.75;30.47;50.0;31.25;51.56;64.06;67.97;67.19;25.0;0.06816;0.008240436544418335
3;18.75;4.0;18.75;37.5;18.75;39.06;40.62;24.22;41.41;37.5;38.28;50.0;51.56;46.09;28.12;0.1145;0.007656132292747498;54.69;6.0;18.75;40.62;23.44;46.88;46.88;32.03;51.56;37.5;50.78;61.72;65.62;64.06;28.12;0.0946;0.007788067297935486
4;21.88;5.0;18.75;40.62;21.88;40.62;42.19;25.78;42.19;43.75;39.84;48.44;49.22;42.19;31.25;0.1422;0.007224448108673095;51.56;6.0;18.75;43.75;26.56;48.44;50.0;33.59;52.34;37.5;51.56;59.38;63.28;60.94;31.25;0.1208;0.007362558979988098
5;23.44;6.0;18.75;40.62;23.44;42.19;45.31;27.34;44.53;43.75;41.41;48.44;47.66;38.28;31.25;0.1645;0.006897158670425415;48.44;7.0;25.0;43.75;28.12;50.0;51.56;35.94;54.69;43.75;53.12;58.59;61.72;57.03;34.38;0.14262;0.007018234934806824
6;25.0;7.0;18.75;43.75;25.0;43.75;48.44;28.91;46.09;43.75;43.75;48.44;46.88;35.16;34.38;0.1927;0.00659699809551239;46.88;8.0;25.0;46.88;29.69;51.56;54.69;37.5;57.03;43.75;54.69;57.81;60.16;53.91;34.38;0.16788;0.006711173610687256
7;25.0;8.0;18.75;43.75;25.0;45.31;50.0;30.47;48.44;43.75;45.31;48.44;47.66;34.38;34.38;0.2226;0.006349942398071289;43.75;9.0;25.0;46.88;29.69;51.56;56.25;39.84;58.59;43.75;57.03;57.81;59.38;50.78;34.38;0.19668;0.006410597920417786
8;26.56;9.0;25.0;43.75;26.56;46.88;51.56;32.03;50.78;43.75;47.66;49.22;47.66;32.81;34.38;0.248;0.00598016266822815;43.75;10.0;25.0;46.88;29.69;51.56;56.25;41.41;60.16;43.75;58.59;57.81;59.38;47.66;37.5;0.22134;0.006148011794090271
9;28.12;10.0;25.0;43.75;26.56;46.88;53.12;32.81;52.34;43.75;49.22;49.22;48.44;31.25;34.38;0.2577;0.005874568891525269;42.19;11.0;31.25;46.88;31.25;53.12;57.81;42.97;61.72;43.75;60.16;57.81;58.59;44.53;37.5;0.24632;0.005901841378211975
10;28.12;10.0;25.0;43.75;28.12;48.44;54.69;33.59;54.69;43.75;50.78;50.0;49.22;29.69;37.5;0.2677;0.005811099934577942;40.62;12.0;31.25;43.75;32.81;53.12;59.38;43.75;63.28;43.75;60.94;57.81;58.59;42.19;37.5;0.26616;0.005693594264984131
11;29.69;11.0;25.0;43.75;28.12;48.44;54.69;34.38;55.47;43.75;53.12;50.78;49.22;28.12;37.5;0.3015;0.005427106165885925;40.62;12.0;31.25;43.75;32.81;53.12;59.38;45.31;64.06;43.75;62.5;57.81;58.59;39.06;37.5;0.2876;0.00548142053604126
12;29.69;12.0;25.0;43.75;28.12;50.0;56.25;35.16;57.03;43.75;54.69;50.78;50.0;26.56;37.5;0.3175;0.0052580258846282955;39.06;13.0;31.25;43.75;32.81;53.12;59.38;46.09;64.84;43.75;64.06;57.81;58.59;36.72;40.62;0.30784;0.005302845726013183
13;29.69;12.0;25.0;43.75;29.69;50.0;56.25;35.94;58.59;43.75;56.25;51.56;50.78;25.78;37.5;0.332;0.005174252247810364;39.06;14.0;31.25;43.75;32.81;53.12;59.38;46.88;65.62;43.75;64.84;57.81;58.59;34.38;40.62;0.32498;0.005122722373008728
14;31.25;13.0;25.0;43.75;29.69;50.0;56.25;36.72;59.38;43.75;57.03;51.56;51.56;25.0;37.5;0.3458;0.005027138328552246;39.06;14.0;31.25;43.75;34.38;53.12;59.38;47.66;66.41;43.75;66.41;57.81;58.59;32.81;40.62;0.3427;0.004973397946357727
15;31.25;13.0;25.0;43.75;29.69;50.0;56.25;37.5;60.94;43.75;58.59;52.34;52.34;24.22;37.5;0.3706;0.004850867104530334;39.06;14.0;37.5;43.75;34.38;53.12;60.94;48.44;67.19;43.75;67.19;58.59;58.59;30.47;40.62;0.35632;0.004839672608375549
16;31.25;13.0;31.25;43.75;29.69;50.0;57.81;38.28;61.72;43.75;59.38;53.12;52.34;24.22;37.5;0.3654;0.0048501758575439455;39.06;15.0;37.5;43.75;34.38;53.12;59.38;49.22;67.97;43.75;67.97;58.59;58.59;29.69;40.62;0.37092;0.004702723126411438
17;31.25;14.0;31.25;43.75;29.69;50.0;57.81;39.06;62.5;50.0;60.94;53.91;53.12;23.44;37.5;0.3858;0.0046861899375915525;39.06;15.0;37.5;43.75;34.38;53.12;59.38;49.22;68.75;50.0;68.75;58.59;59.38;28.91;40.62;0.38612;0.004584021801948547
18;31.25;14.0;31.25;43.75;29.69;50.0;57.81;39.06;62.5;50.0;61.72;53.91;53.91;23.44;37.5;0.3907;0.004657617998123169;39.06;16.0;37.5;43.75;34.38;53.12;59.38;50.0;68.75;50.0;69.53;58.59;59.38;27.34;40.62;0.39592;0.004483795790672302
19;31.25;14.0;31.25;43.75;29.69;50.0;57.81;39.84;63.28;50.0;62.5;54.69;54.69;22.66;37.5;0.4013;0.004549557209014892;39.06;16.0;37.5;43.75;34.38;53.12;59.38;50.0;69.53;50.0;70.31;59.38;59.38;26.56;40.62;0.40578;0.004402027935981751
20;31.25;14.0;31.25;43.75;29.69;50.0;57.81;40.62;64.06;50.0;63.28;54.69;55.47;22.66;37.5;0.4153;0.004451456260681152;37.5;16.0;37.5;43.75;34.38;53.12;60.94;50.78;69.53;50.0;71.09;59.38;60.16;25.78;40.62;0.4223;0.004283113512992859
21;31.25;14.0;31.25;43.75;29.69;50.0;57.81;40.62;64.06;50.0;64.06;55.47;56.25;22.66;37.5;0.424;0.004351302075386048;37.5;17.0;37.5;43.75;34.38;53.12;60.94;50.78;69.53;50.0;71.09;59.38;60.16;25.78;40.62;0.43052;0.004202075598239899
22;31.25;15.0;31.25;40.62;29.69;50.0;57.81;41.41;64.84;50.0;64.84;55.47;57.03;22.66;37.5;0.4426;0.0042312578201293945;37.5;17.0;37.5;43.75;34.38;53.12;59.38;50.78;70.31;50.0;71.88;60.16;60.94;25.0;40.62;0.44034;0.004119050531387329
23;32.81;15.0;31.25;40.62;29.69;50.0;57.81;41.41;64.84;50.0;65.62;56.25;57.03;22.66;37.5;0.4468;0.004185148572921753;37.5;17.0;37.5;40.62;32.81;51.56;59.38;51.56;70.31;50.0;72.66;60.16;60.94;25.0;40.62;0.45146;0.004017488598823548
24;32.81;15.0;31.25;40.62;29.69;50.0;57.81;42.19;65.62;50.0;66.41;57.03;57.81;21.88;37.5;0.4464;0.004199814295768738;37.5;17.0;37.5;40.62;32.81;51.56;59.38;51.56;70.31;50.0;72.66;60.16;61.72;24.22;40.62;0.46074;0.003946754899024963
25;32.81;16.0;37.5;40.62;29.69;50.0;57.81;42.19;65.62;50.0;67.19;57.03;58.59;21.88;37.5;0.4544;0.004157212507724762;37.5;18.0;37.5;40.62;32.81;51.56;59.38;51.56;70.31;50.0;73.44;60.94;61.72;24.22;40.62;0.46966;0.00386588014125824
26;32.81;16.0;37.5;40.62;29.69;50.0;57.81;42.97;66.41;50.0;67.97;57.81;58.59;21.88;37.5;0.4479;0.004166879725456238;37.5;18.0;43.75;40.62;32.81;51.56;59.38;51.56;71.09;50.0;73.44;60.94;62.5;24.22;40.62;0.47816;0.0037983334040641785
27;32.81;16.0;37.5;40.62;29.69;50.0;57.81;42.97;66.41;50.0;68.75;57.81;59.38;21.88;37.5;0.4653;0.004013626384735108;37.5;18.0;43.75;40.62;32.81;51.56;59.38;51.56;71.09;50.0;74.22;60.94;62.5;24.22;40.62;0.48606;0.0037469135522842406
28;32.81;16.0;37.5;40.62;29.69;50.0;57.81;43.75;66.41;50.0;68.75;58.59;60.16;21.88;37.5;0.46;0.004119278943538666;39.06;18.0;43.75;40.62;32.81;51.56;59.38;52.34;71.09;50.0;74.22;61.72;62.5;24.22;40.62;0.49136;0.003680042452812195
29;32.81;16.0;37.5;40.62;29.69;50.0;57.81;43.75;67.19;50.0;69.53;58.59;60.16;21.88;37.5;0.4628;0.00407661429643631;39.06;19.0;43.75;40.62;32.81;51.56;59.38;52.34;71.09;50.0;75.0;61.72;63.28;23.44;40.62;0.50104;0.0035975547885894773
30;32.81;17.0;37.5;40.62;29.69;50.0;57.81;43.75;67.19;50.0;69.53;59.38;60.94;21.88;37.5;0.4681;0.004071600592136383;39.06;19.0;43.75;40.62;31.25;51.56;59.38;52.34;71.09;50.0;75.0;61.72;63.28;23.44;40.62;0.50718;0.0035608541989326477
31;32.81;17.0;37.5;40.62;29.69;50.0;57.81;44.53;67.19;50.0;70.31;59.38;60.94;21.88;37.5;0.4839;0.0038541284680366516;37.5;19.0;43.75;40.62;31.25;50.0;59.38;52.34;71.09;50.0;75.78;62.5;64.06;23.44;40.62;0.5138;0.003496954092979431
32;32.81;17.0;37.5;40.62;29.69;50.0;57.81;44.53;67.97;50.0;70.31;60.16;61.72;22.66;37.5;0.4776;0.003965138983726501;37.5;19.0;43.75;40.62;31.25;50.0;59.38;52.34;71.88;50.0;75.78;62.5;64.06;23.44;40.62;0.51864;0.0034434640598297117
33;32.81;17.0;37.5;40.62;29.69;50.0;57.81;45.31;67.97;50.0;71.09;60.16;61.72;22.66;37.5;0.461;0.004095526754856109;37.5;19.0;43.75;40.62;31.25;50.0;59.38;52.34;71.88;50.0;75.78;62.5;64.06;23.44;40.62;0.52678;0.0033954903411865236
34;32.81;17.0;37.5;40.62;29.69;50.0;57.81;45.31;67.97;50.0;71.88;60.94;62.5;22.66;37.5;0.4913;0.0038356582403182983;37.5;19.0;43.75;40.62;31.25;50.0;59.38;52.34;71.88;50.0;76.56;63.28;64.84;23.44;40.62;0.53658;0.003314494502544403
35;32.81;17.0;37.5;40.62;29.69;48.44;57.81;45.31;67.97;50.0;71.88;60.94;62.5;22.66;37.5;0.4882;0.003905351185798645;37.5;20.0;43.75;40.62;31.25;50.0;59.38;53.12;71.88;50.0;76.56;63.28;64.84;23.44;40.62;0.54418;0.003258183596134186
36;32.81;17.0;37.5;40.62;28.12;48.44;57.81;46.09;68.75;50.0;72.66;60.94;63.28;22.66;37.5;0.5044;0.0037716001749038696;37.5;20.0;43.75;40.62;31.25;50.0;59.38;53.12;71.88;50.0;76.56;63.28;64.84;23.44;40.62;0.54926;0.0032173480606079103
37;32.81;17.0;37.5;40.62;28.12;48.44;57.81;46.09;68.75;50.0;72.66;61.72;63.28;22.66;37.5;0.4816;0.003942005300521851;37.5;20.0;43.75;40.62;31.25;48.44;57.81;53.12;71.88;50.0;77.34;64.06;65.62;23.44;40.62;0.55456;0.0031683959817886353
38;32.81;17.0;37.5;40.62;28.12;48.44;57.81;46.09;68.75;50.0;72.66;61.72;64.06;23.44;37.5;0.5001;0.0037854814171791075;37.5;20.0;43.75;40.62;31.25;48.44;57.81;53.12;71.88;50.0;77.34;64.06;65.62;24.22;40.62;0.55698;0.0031275543332099916
39;32.81;18.0;37.5;40.62;28.12;48.44;57.81;46.09;68.75;50.0;73.44;62.5;64.06;23.44;37.5;0.5036;0.003878378415107727;37.5;20.0;43.75;40.62;31.25;48.44;57.81;53.12;71.88;50.0;77.34;64.06;65.62;24.22;37.5;0.56438;0.0030712079882621764
40;32.81;18.0;37.5;40.62;28.12;48.44;57.81;46.88;68.75;50.0;73.44;62.5;64.06;23.44;37.5;0.5103;0.003717855131626129;37.5;20.0;43.75;40.62;31.25;48.44;57.81;53.12;71.88;50.0;77.34;64.84;66.41;24.22;40.62;0.57198;0.003021589560508728
41;32.81;18.0;37.5;40.62;28.12;48.44;57.81;46.88;68.75;50.0;73.44;62.5;64.84;23.44;37.5;0.5053;0.003756677794456482;37.5;20.0;43.75;40.62;31.25;48.44;57.81;53.12;71.88;50.0;77.34;64.84;66.41;24.22;37.5;0.57622;0.002993963739871979
