;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;75.0;50.0;25.0;25.0;15.62;28.12;26.56;42.19;64.06;25.0;70.31;18.75;0.499;0.0013862864673137665;84.38;50.0;25.0;31.25;18.75;31.25;28.12;50.0;68.75;25.0;78.12;18.75;0.5083;0.0013857941806316376
1;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;75.0;18.75;0.525;0.0013858382403850555;84.38;50.0;25.0;31.25;18.75;31.25;28.12;50.0;68.75;25.0;78.12;18.75;0.5161;0.0013839220225811005
2;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;75.0;18.75;0.53;0.001383909285068512;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5311;0.0013827186524868011
3;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5425;0.0013802981078624725;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.531;0.0013813541531562804
4;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.549;0.0013773579597473145;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5373;0.0013799500167369842
5;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.556;0.0013751713335514069;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5388;0.0013784032583236694
6;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.553;0.0013726660907268525;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5393;0.0013781620979309082
7;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.555;0.001369686931371689;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5391;0.00137602419257164
8;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5575;0.0013675660490989686;84.38;50.0;25.0;31.25;18.75;31.25;28.12;51.56;68.75;25.0;79.69;18.75;0.5447;0.0013736234724521638
9;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5605;0.0013634032905101776;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.557;0.0013703872621059418
10;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5605;0.0013625881969928741;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5539;0.0013705001473426819
11;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5585;0.0013604510724544525;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.558;0.001367042428255081
12;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.557;0.001357290118932724;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5619;0.0013647849082946777
13;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5665;0.0013530777096748352;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5666;0.0013621146440505982
14;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.571;0.0013503664135932922;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5703;0.0013565904259681702
15;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5775;0.0013479077517986298;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5688;0.001356734424829483
16;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5785;0.0013459433615207672;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5714;0.0013550126791000367
17;81.25;50.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.582;0.0013420576751232147;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5792;0.0013475894570350647
18;81.25;0.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.58;0.0013407128155231477;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.573;0.0013532202959060668
19;81.25;0.0;25.0;25.0;18.75;28.12;28.12;46.88;67.19;25.0;76.56;18.75;0.5865;0.0013372290432453156;84.38;50.0;25.0;31.25;18.75;31.25;29.69;51.56;68.75;25.0;79.69;18.75;0.5779;0.0013490603983402252
