;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;50.0;10.0;25.0;25.0;15.62;31.25;37.5;20.31;48.44;25.0;51.56;71.88;76.56;71.88;18.75;0.2195;0.01608478728532791;81.25;30.0;25.0;31.25;18.75;34.38;43.75;23.44;51.56;37.5;54.69;73.44;79.69;76.56;18.75;0.17656;0.017300148396492004
1;43.75;10.0;25.0;31.25;18.75;34.38;37.5;20.31;46.88;25.0;50.0;70.31;75.0;68.75;25.0;0.279;0.014575314545631409;75.0;10.0;25.0;37.5;21.88;37.5;43.75;23.44;51.56;37.5;54.69;73.44;78.12;73.44;25.0;0.24702;0.01524575873374939
2;40.62;10.0;25.0;37.5;21.88;34.38;37.5;20.31;46.88;37.5;50.0;70.31;73.44;67.19;25.0;0.3374;0.013729044246673584;68.75;20.0;37.5;37.5;21.88;37.5;43.75;23.44;50.0;37.5;53.12;71.88;76.56;71.88;31.25;0.29544;0.014277545549869538
3;40.62;20.0;25.0;37.5;21.88;34.38;40.62;21.88;45.31;37.5;48.44;68.75;71.88;65.62;31.25;0.3686;0.013053133249282837;65.62;20.0;37.5;43.75;25.0;37.5;43.75;23.44;50.0;50.0;53.12;71.88;76.56;70.31;31.25;0.33072;0.013650307428836822
4;40.62;20.0;37.5;37.5;21.88;34.38;40.62;21.88;45.31;37.5;48.44;68.75;71.88;64.06;31.25;0.3976;0.012502956366539001;65.62;20.0;37.5;43.75;25.0;37.5;43.75;23.44;50.0;50.0;51.56;70.31;75.0;68.75;31.25;0.36002;0.013169564170837403
5;40.62;20.0;37.5;37.5;21.88;34.38;40.62;21.88;45.31;37.5;48.44;67.19;70.31;62.5;31.25;0.3863;0.012738291347026824;62.5;20.0;37.5;43.75;25.0;37.5;43.75;25.0;50.0;50.0;51.56;70.31;73.44;67.19;37.5;0.38252;0.012760156326293945
6;40.62;30.0;37.5;43.75;21.88;34.38;40.62;21.88;45.31;37.5;46.88;67.19;68.75;60.94;31.25;0.4388;0.01170248385667801;62.5;30.0;37.5;43.75;25.0;37.5;43.75;25.0;48.44;50.0;51.56;70.31;73.44;65.62;37.5;0.4022;0.012404412803649902
7;40.62;30.0;37.5;43.75;21.88;37.5;40.62;23.44;45.31;37.5;46.88;67.19;68.75;59.38;37.5;0.4529;0.011362818789482117;62.5;30.0;50.0;43.75;25.0;37.5;43.75;25.0;48.44;50.0;51.56;70.31;73.44;65.62;37.5;0.42484;0.012024989802837371
8;40.62;30.0;37.5;43.75;21.88;37.5;40.62;23.44;45.31;37.5;46.88;67.19;68.75;59.38;37.5;0.4785;0.01093253104686737;62.5;30.0;50.0;43.75;25.0;37.5;43.75;25.0;48.44;50.0;51.56;70.31;71.88;64.06;37.5;0.44632;0.011699896113872527
9;40.62;30.0;37.5;43.75;21.88;37.5;40.62;23.44;45.31;37.5;46.88;67.19;67.19;59.38;37.5;0.5111;0.010493677687644958;62.5;30.0;50.0;43.75;21.88;40.62;43.75;25.0;48.44;50.0;51.56;70.31;71.88;64.06;37.5;0.46138;0.011400302777290344
