;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;9.38;20.0;25.0;18.75;9.38;15.62;12.5;4.69;4.69;37.5;4.69;4.69;3.12;3.12;12.5;0.3526;0.20111505578756333;43.75;30.0;50.0;56.25;37.5;53.12;50.0;37.5;43.75;62.5;40.62;35.94;28.12;26.56;56.25;0.25978;0.23965041352510452
1;15.62;30.0;37.5;31.25;15.62;25.0;21.88;10.94;10.94;37.5;7.81;6.25;4.69;4.69;25.0;0.5085;0.16647895061075688;43.75;40.0;62.5;62.5;43.75;53.12;46.88;32.81;40.62;62.5;32.81;17.19;14.06;21.88;56.25;0.38676;0.20462483269691467
2;18.75;30.0;50.0;37.5;18.75;34.38;28.12;14.06;15.62;37.5;10.94;7.81;6.25;6.25;31.25;0.5382;0.1577612558633089;46.88;40.0;75.0;62.5;43.75;56.25;43.75;34.38;40.62;62.5;28.12;12.5;9.38;17.19;56.25;0.44912;0.18770728683829307
3;28.12;40.0;62.5;37.5;21.88;37.5;31.25;17.19;20.31;50.0;12.5;7.81;7.81;6.25;37.5;0.6001;0.1403434641301632;50.0;50.0;75.0;56.25;43.75;56.25;43.75;35.94;42.19;62.5;26.56;10.94;9.38;14.06;56.25;0.5062;0.172697553910017
4;31.25;40.0;62.5;43.75;25.0;43.75;34.38;20.31;25.0;37.5;14.06;7.81;7.81;4.69;37.5;0.6361;0.13257241280674933;50.0;50.0;75.0;56.25;46.88;59.38;43.75;37.5;43.75;62.5;25.0;9.38;9.38;10.94;56.25;0.55576;0.1581257512950897
5;34.38;50.0;62.5;43.75;28.12;46.88;37.5;21.88;28.12;37.5;15.62;9.38;7.81;4.69;43.75;0.6448;0.12751460471749307;50.0;50.0;75.0;50.0;46.88;59.38;43.75;39.06;45.31;62.5;25.0;9.38;7.81;7.81;62.5;0.58928;0.1498856522244215
6;37.5;50.0;62.5;43.75;31.25;46.88;37.5;23.44;31.25;50.0;17.19;9.38;7.81;4.69;43.75;0.6451;0.12986930353939533;50.0;50.0;75.0;50.0;46.88;59.38;43.75;39.06;46.88;50.0;25.0;9.38;7.81;4.69;62.5;0.6078;0.14331917159736157
7;37.5;50.0;62.5;43.75;31.25;50.0;37.5;26.56;34.38;50.0;18.75;10.94;7.81;3.12;43.75;0.697;0.11053746865838766;53.12;60.0;75.0;50.0;46.88;59.38;43.75;40.62;48.44;50.0;25.0;10.94;7.81;3.12;62.5;0.6254;0.13754542615175247
8;40.62;50.0;62.5;43.75;34.38;50.0;40.62;29.69;35.94;50.0;20.31;10.94;7.81;3.12;43.75;0.7019;0.11001440874040126;53.12;60.0;75.0;50.0;50.0;59.38;43.75;42.19;50.0;50.0;25.0;10.94;7.81;3.12;62.5;0.64444;0.13177741217553615
9;43.75;50.0;62.5;43.75;34.38;50.0;40.62;31.25;37.5;50.0;20.31;10.94;9.38;3.12;50.0;0.7166;0.1083317358493805;53.12;60.0;75.0;50.0;50.0;59.38;43.75;43.75;50.0;50.0;25.0;10.94;7.81;3.12;56.25;0.65884;0.128224519585371
