;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;12.5;20.0;12.5;25.0;12.5;21.88;25.0;17.19;37.5;25.0;42.19;59.38;60.94;60.94;18.75;0.3277;0.0547969633102417;59.38;20.0;62.5;31.25;31.25;40.62;40.62;31.25;53.12;50.0;56.25;70.31;71.88;75.0;25.0;0.23088;0.06265873141765595
1;21.88;20.0;37.5;31.25;18.75;28.12;31.25;18.75;39.06;37.5;42.19;57.81;59.38;59.38;25.0;0.4032;0.049205804431438446;59.38;30.0;62.5;37.5;34.38;43.75;43.75;32.81;53.12;50.0;54.69;68.75;70.31;70.31;31.25;0.33446;0.054696828427314756
2;28.12;30.0;37.5;43.75;21.88;34.38;34.38;20.31;39.06;50.0;42.19;57.81;59.38;57.81;25.0;0.4799;0.04467642360925674;56.25;30.0;62.5;43.75;34.38;43.75;43.75;32.81;53.12;50.0;54.69;67.19;68.75;68.75;37.5;0.3958;0.05073768793344498
3;31.25;40.0;37.5;43.75;25.0;37.5;40.62;23.44;42.19;50.0;43.75;57.81;57.81;57.81;31.25;0.5117;0.041509141939878466;53.12;40.0;62.5;43.75;37.5;46.88;46.88;32.81;53.12;50.0;54.69;65.62;67.19;67.19;37.5;0.45326;0.046935513968467714
4;31.25;40.0;37.5;43.75;28.12;37.5;40.62;23.44;43.75;50.0;45.31;59.38;57.81;56.25;31.25;0.5468;0.039707802361249926;53.12;40.0;62.5;50.0;40.62;46.88;46.88;32.81;54.69;50.0;54.69;65.62;65.62;65.62;37.5;0.496;0.044134406802654264
5;34.38;40.0;50.0;50.0;31.25;40.62;43.75;25.0;45.31;50.0;45.31;59.38;57.81;56.25;31.25;0.579;0.0364304972410202;50.0;40.0;75.0;50.0;40.62;50.0;46.88;32.81;54.69;50.0;54.69;65.62;65.62;65.62;37.5;0.52414;0.04198171574831009
6;34.38;40.0;50.0;50.0;31.25;43.75;43.75;26.56;45.31;50.0;46.88;59.38;57.81;56.25;31.25;0.5843;0.035768706625699996;50.0;40.0;75.0;50.0;40.62;50.0;46.88;32.81;54.69;50.0;54.69;65.62;64.06;64.06;37.5;0.54346;0.040084423015117644
7;37.5;40.0;50.0;50.0;34.38;43.75;43.75;28.12;46.88;50.0;46.88;59.38;57.81;56.25;31.25;0.6157;0.033913638001680374;50.0;40.0;75.0;50.0;43.75;50.0;50.0;34.38;56.25;50.0;54.69;65.62;64.06;62.5;37.5;0.56432;0.038618509550094604
8;37.5;40.0;50.0;50.0;34.38;43.75;46.88;28.12;46.88;50.0;48.44;59.38;57.81;54.69;31.25;0.6244;0.0329182856798172;50.0;50.0;75.0;56.25;43.75;50.0;50.0;34.38;56.25;50.0;54.69;65.62;64.06;62.5;43.75;0.57676;0.037375110377073285
9;37.5;40.0;62.5;50.0;34.38;46.88;46.88;29.69;48.44;50.0;48.44;59.38;57.81;54.69;31.25;0.63;0.03248951762020588;50.0;50.0;75.0;56.25;43.75;50.0;50.0;34.38;56.25;50.0;54.69;65.62;64.06;60.94;43.75;0.59672;0.035903677886724474
10;37.5;50.0;62.5;50.0;37.5;46.88;46.88;29.69;50.0;50.0;50.0;60.94;57.81;54.69;31.25;0.6558;0.030099568307399748;50.0;50.0;75.0;56.25;43.75;50.0;50.0;35.94;56.25;50.0;54.69;65.62;62.5;60.94;43.75;0.60954;0.034913746646642686
11;40.62;50.0;62.5;56.25;37.5;46.88;46.88;31.25;50.0;50.0;50.0;60.94;57.81;54.69;37.5;0.6611;0.029975139838457107;50.0;50.0;75.0;56.25;43.75;50.0;50.0;35.94;56.25;50.0;56.25;65.62;62.5;59.38;43.75;0.61762;0.03402644731879234
12;40.62;50.0;62.5;56.25;37.5;46.88;46.88;31.25;51.56;62.5;50.0;60.94;57.81;54.69;37.5;0.6696;0.02908815055191517;50.0;50.0;75.0;56.25;46.88;50.0;50.0;35.94;57.81;50.0;56.25;65.62;62.5;59.38;43.75;0.6286;0.03312561249494553
13;40.62;50.0;62.5;56.25;40.62;46.88;50.0;32.81;51.56;62.5;51.56;60.94;57.81;53.12;37.5;0.6726;0.028999307936429977;50.0;50.0;75.0;56.25;46.88;50.0;53.12;35.94;57.81;50.0;56.25;65.62;62.5;59.38;43.75;0.63798;0.03230924975156784
14;37.5;50.0;62.5;56.25;40.62;50.0;50.0;32.81;51.56;62.5;51.56;60.94;57.81;53.12;37.5;0.6834;0.02800881484746933;50.0;50.0;75.0;56.25;46.88;50.0;53.12;37.5;57.81;50.0;56.25;65.62;62.5;57.81;43.75;0.64978;0.03150344828128815
15;40.62;50.0;62.5;56.25;40.62;50.0;50.0;32.81;53.12;62.5;51.56;60.94;57.81;53.12;37.5;0.6885;0.027472591230273246;50.0;50.0;75.0;56.25;46.88;50.0;53.12;37.5;59.38;50.0;56.25;64.06;62.5;57.81;43.75;0.65588;0.030791242414712906
16;40.62;50.0;62.5;56.25;40.62;50.0;50.0;34.38;53.12;62.5;53.12;60.94;57.81;53.12;37.5;0.698;0.02670572807788849;50.0;60.0;75.0;56.25;46.88;50.0;53.12;37.5;59.38;50.0;56.25;64.06;62.5;57.81;43.75;0.66602;0.0301932956469059
17;40.62;50.0;62.5;56.25;43.75;50.0;50.0;34.38;54.69;62.5;53.12;60.94;57.81;53.12;37.5;0.7099;0.025791009455919264;50.0;60.0;75.0;56.25;46.88;50.0;53.12;37.5;59.38;62.5;57.81;64.06;60.94;57.81;43.75;0.67172;0.029688458882570268
18;40.62;50.0;62.5;56.25;43.75;50.0;50.0;35.94;54.69;62.5;53.12;60.94;57.81;53.12;37.5;0.7051;0.025906188324093818;50.0;60.0;75.0;56.25;46.88;50.0;53.12;39.06;59.38;62.5;57.81;64.06;60.94;56.25;43.75;0.67624;0.029226453312039376
19;40.62;50.0;62.5;56.25;40.62;50.0;50.0;35.94;54.69;62.5;53.12;60.94;57.81;51.56;37.5;0.7177;0.02493448607623577;46.88;60.0;75.0;56.25;46.88;53.12;53.12;39.06;60.94;62.5;57.81;64.06;60.94;56.25;43.75;0.6865;0.028596991415023802
