;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;50.0;10.0;50.0;37.5;12.5;31.25;25.0;56.25;75.0;50.0;68.75;12.5;0.1734;0.004520363998413086;81.25;70.0;50.0;37.5;12.5;43.75;31.25;59.38;78.12;50.0;78.12;12.5;0.14122;0.004489188876152039
1;31.25;10.0;50.0;37.5;18.75;43.75;25.0;53.12;71.88;50.0;65.62;25.0;0.1923;0.004231302499771118;68.75;20.0;75.0;50.0;18.75;50.0;34.38;59.38;78.12;50.0;75.0;25.0;0.17826;0.004316653156280517
2;25.0;10.0;50.0;37.5;18.75;43.75;28.12;53.12;68.75;75.0;62.5;37.5;0.2068;0.003955505275726318;62.5;10.0;75.0;50.0;25.0;50.0;34.38;59.38;75.0;50.0;71.88;37.5;0.19616;0.004027061116695404
3;25.0;0.0;50.0;50.0;18.75;43.75;28.12;50.0;68.75;75.0;59.38;37.5;0.227;0.0038348091840744018;56.25;10.0;75.0;50.0;25.0;50.0;34.38;59.38;75.0;75.0;68.75;37.5;0.20928;0.0038475165390968323
4;31.25;10.0;50.0;50.0;25.0;50.0;28.12;50.0;68.75;75.0;59.38;37.5;0.2782;0.003699362647533417;56.25;10.0;75.0;50.0;25.0;50.0;34.38;56.25;75.0;75.0;65.62;37.5;0.24278;0.0037390960240364073
5;25.0;10.0;50.0;50.0;25.0;50.0;28.12;50.0;68.75;75.0;59.38;37.5;0.3199;0.0034829681396484377;56.25;10.0;50.0;50.0;25.0;50.0;34.38;59.38;71.88;75.0;65.62;37.5;0.28872;0.0035819493126869203
6;31.25;10.0;50.0;50.0;25.0;50.0;31.25;50.0;68.75;75.0;59.38;37.5;0.3447;0.00339856014251709;50.0;10.0;50.0;50.0;31.25;56.25;34.38;59.38;71.88;75.0;65.62;37.5;0.32144;0.0034307129120826722
7;31.25;20.0;50.0;50.0;31.25;56.25;31.25;53.12;68.75;75.0;59.38;37.5;0.3759;0.0032130327463150026;50.0;20.0;50.0;50.0;31.25;56.25;34.38;59.38;71.88;75.0;65.62;37.5;0.35058;0.0033075495195388793
8;31.25;20.0;50.0;50.0;31.25;56.25;31.25;53.12;68.75;75.0;59.38;50.0;0.4092;0.0031119441747665404;43.75;20.0;50.0;50.0;37.5;56.25;37.5;59.38;71.88;75.0;65.62;37.5;0.37916;0.003190589084625244
9;31.25;20.0;50.0;62.5;31.25;56.25;31.25;53.12;65.62;75.0;59.38;50.0;0.4438;0.0029410331964492796;43.75;20.0;50.0;50.0;37.5;56.25;37.5;62.5;71.88;75.0;65.62;37.5;0.40356;0.003082509298324585
10;37.5;30.0;50.0;50.0;37.5;56.25;34.38;56.25;65.62;75.0;59.38;50.0;0.4449;0.002933198320865631;43.75;30.0;50.0;50.0;37.5;56.25;37.5;62.5;71.88;75.0;65.62;50.0;0.4231;0.0030059841704368592
11;31.25;30.0;50.0;50.0;37.5;56.25;34.38;56.25;65.62;75.0;59.38;50.0;0.4446;0.0028866940379142763;43.75;30.0;50.0;50.0;37.5;56.25;40.62;62.5;71.88;75.0;65.62;50.0;0.44066;0.0029409332847595217
12;31.25;30.0;50.0;50.0;37.5;56.25;37.5;56.25;65.62;75.0;59.38;50.0;0.4724;0.002805399715900421;43.75;30.0;50.0;50.0;43.75;62.5;40.62;62.5;71.88;75.0;65.62;50.0;0.45682;0.002877420070171356
13;31.25;30.0;50.0;50.0;37.5;56.25;37.5;56.25;65.62;75.0;59.38;50.0;0.4926;0.0027099026679992676;43.75;30.0;75.0;50.0;43.75;62.5;40.62;62.5;71.88;75.0;62.5;50.0;0.4702;0.0028186345911026
14;31.25;30.0;50.0;50.0;37.5;56.25;37.5;56.25;68.75;75.0;56.25;50.0;0.5223;0.002606966960430145;37.5;30.0;75.0;50.0;43.75;62.5;40.62;62.5;71.88;75.0;62.5;50.0;0.48588;0.0027724166917800904
15;31.25;30.0;50.0;50.0;37.5;56.25;40.62;56.25;68.75;75.0;56.25;50.0;0.5226;0.002575933086872101;37.5;30.0;75.0;50.0;43.75;56.25;43.75;62.5;71.88;75.0;59.38;50.0;0.4944;0.002742561399936676
16;31.25;30.0;75.0;62.5;37.5;56.25;40.62;59.38;68.75;75.0;56.25;50.0;0.5439;0.0025153568983078004;37.5;30.0;75.0;50.0;43.75;56.25;43.75;62.5;71.88;75.0;59.38;50.0;0.50122;0.0026982547450065614
17;31.25;30.0;75.0;62.5;37.5;56.25;40.62;59.38;68.75;75.0;56.25;50.0;0.5503;0.0024900187015533446;37.5;30.0;75.0;62.5;43.75;56.25;43.75;65.62;71.88;75.0;59.38;50.0;0.51146;0.002657020723819733
18;31.25;30.0;75.0;62.5;43.75;56.25;40.62;59.38;68.75;75.0;53.12;50.0;0.5422;0.0024735410690307617;37.5;30.0;75.0;62.5;43.75;62.5;43.75;65.62;71.88;75.0;59.38;50.0;0.51826;0.0026384575843811037
19;31.25;30.0;75.0;62.5;43.75;56.25;43.75;59.38;68.75;75.0;53.12;50.0;0.5527;0.0024377774834632875;37.5;30.0;75.0;62.5;43.75;62.5;43.75;65.62;71.88;75.0;56.25;50.0;0.52736;0.0025971927762031555
