;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;12.5;10.0;25.0;37.5;18.75;37.5;18.75;37.5;50.0;50.0;46.88;25.0;0.2497;0.015393072748184205;62.5;10.0;25.0;37.5;31.25;50.0;31.25;59.38;71.88;50.0;75.0;25.0;0.18916;0.017080623800754546
1;18.75;10.0;25.0;37.5;25.0;43.75;25.0;40.62;53.12;50.0;43.75;25.0;0.3005;0.013757988405227661;43.75;10.0;50.0;50.0;37.5;56.25;34.38;56.25;65.62;50.0;68.75;37.5;0.26914;0.014548147749900818
2;18.75;10.0;50.0;50.0;31.25;50.0;28.12;40.62;53.12;75.0;37.5;25.0;0.3521;0.01304302144050598;31.25;10.0;50.0;50.0;37.5;56.25;40.62;59.38;65.62;50.0;62.5;37.5;0.30832;0.013631146395206451
3;25.0;20.0;50.0;50.0;31.25;50.0;31.25;46.88;53.12;75.0;37.5;37.5;0.4174;0.012067004108428954;31.25;10.0;50.0;50.0;37.5;56.25;40.62;59.38;62.5;50.0;56.25;37.5;0.3535;0.013008142983913422
4;31.25;20.0;50.0;50.0;31.25;50.0;34.38;50.0;53.12;75.0;34.38;37.5;0.4774;0.011088794362545014;31.25;20.0;50.0;50.0;37.5;56.25;43.75;62.5;62.5;50.0;53.12;37.5;0.4071;0.012249647855758668
5;31.25;30.0;50.0;50.0;31.25;56.25;37.5;53.12;53.12;75.0;34.38;37.5;0.5019;0.01061858308315277;37.5;30.0;50.0;50.0;43.75;62.5;43.75;65.62;62.5;75.0;50.0;37.5;0.44748;0.01162864664554596
6;31.25;30.0;50.0;50.0;37.5;56.25;37.5;56.25;53.12;75.0;34.38;37.5;0.5096;0.010354695868492126;37.5;30.0;50.0;50.0;43.75;62.5;46.88;65.62;62.5;75.0;46.88;37.5;0.4751;0.011230958564281463
7;31.25;30.0;50.0;50.0;37.5;56.25;37.5;56.25;53.12;75.0;31.25;37.5;0.5406;0.009923035907745362;37.5;30.0;50.0;50.0;43.75;62.5;46.88;65.62;59.38;75.0;43.75;37.5;0.4971;0.010888357651233672
8;31.25;30.0;50.0;50.0;37.5;56.25;40.62;56.25;53.12;75.0;31.25;37.5;0.553;0.009718405336141586;37.5;30.0;50.0;50.0;43.75;62.5;46.88;65.62;59.38;75.0;43.75;37.5;0.51738;0.010540856723785401
9;31.25;30.0;50.0;50.0;37.5;62.5;40.62;59.38;53.12;75.0;31.25;37.5;0.5661;0.00940764582157135;37.5;30.0;50.0;50.0;43.75;62.5;46.88;65.62;59.38;75.0;40.62;50.0;0.52892;0.010307920243740082
10;31.25;30.0;50.0;50.0;37.5;62.5;43.75;59.38;53.12;75.0;31.25;37.5;0.5818;0.00922976070046425;37.5;40.0;50.0;50.0;43.75;62.5;46.88;65.62;59.38;75.0;40.62;50.0;0.54348;0.010076262879371642
11;31.25;40.0;50.0;50.0;37.5;62.5;43.75;59.38;53.12;75.0;31.25;37.5;0.5835;0.009175708305835724;37.5;40.0;50.0;50.0;43.75;62.5;50.0;65.62;59.38;75.0;37.5;50.0;0.55444;0.009872807550430298
12;31.25;40.0;50.0;50.0;43.75;62.5;43.75;59.38;53.12;75.0;31.25;37.5;0.5961;0.008875522923469544;37.5;40.0;50.0;50.0;43.75;62.5;50.0;65.62;59.38;75.0;37.5;50.0;0.56416;0.009650460957288743
13;31.25;40.0;50.0;50.0;43.75;62.5;43.75;62.5;53.12;75.0;31.25;37.5;0.5937;0.009019705510139465;37.5;40.0;50.0;50.0;43.75;62.5;50.0;68.75;56.25;75.0;37.5;50.0;0.57104;0.00952217749118805
14;31.25;40.0;50.0;50.0;43.75;62.5;46.88;62.5;53.12;75.0;31.25;37.5;0.6134;0.00863557580113411;31.25;40.0;50.0;50.0;43.75;62.5;50.0;68.75;56.25;75.0;34.38;50.0;0.58056;0.009345263236761093
15;31.25;40.0;50.0;50.0;43.75;62.5;46.88;62.5;53.12;75.0;31.25;37.5;0.6149;0.008666543126106261;31.25;40.0;50.0;50.0;43.75;62.5;50.0;68.75;56.25;75.0;34.38;50.0;0.58928;0.009172380282878876
16;31.25;40.0;50.0;50.0;43.75;62.5;46.88;65.62;53.12;75.0;31.25;37.5;0.6279;0.00826282892227173;31.25;40.0;50.0;50.0;43.75;62.5;53.12;68.75;56.25;75.0;34.38;50.0;0.59328;0.009098873940706253
17;31.25;40.0;50.0;50.0;43.75;62.5;46.88;65.62;53.12;75.0;31.25;37.5;0.6357;0.008194302868843078;31.25;50.0;50.0;50.0;43.75;62.5;53.12;68.75;56.25;75.0;31.25;50.0;0.59766;0.009030064715147019
18;31.25;40.0;50.0;50.0;43.75;62.5;50.0;65.62;53.12;75.0;28.12;37.5;0.6394;0.008071535241603851;31.25;50.0;50.0;50.0;43.75;62.5;53.12;68.75;56.25;75.0;31.25;50.0;0.60754;0.0088385182929039
19;31.25;50.0;50.0;50.0;43.75;62.5;50.0;65.62;53.12;75.0;28.12;37.5;0.646;0.00793905639052391;31.25;50.0;50.0;50.0;43.75;62.5;53.12;68.75;56.25;75.0;31.25;50.0;0.61352;0.008729021236896515
