;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;1.95;6.0;3.12;14.06;5.47;13.28;12.89;10.94;4.1;7.81;7.42;4.49;2.93;2.34;1.76;1.37;1.17;7.03;0.0983;0.030093925166130065;54.69;25.0;3.12;35.16;20.7;38.28;37.89;39.45;22.66;20.31;39.84;38.28;34.77;45.12;46.88;41.99;33.01;18.75;0.072;0.03235591945648193
1;3.91;10.0;4.69;16.41;6.25;14.06;15.23;14.45;4.88;14.06;7.62;5.47;4.1;3.32;2.34;1.95;1.56;10.16;0.1481;0.027321689200401306;39.45;22.0;6.25;42.19;25.78;43.75;44.53;44.92;24.8;34.38;37.5;32.81;26.56;27.54;25.98;19.92;11.33;28.91;0.14142;0.027547619528770446
2;5.08;13.0;6.25;17.97;7.42;15.23;17.19;16.41;5.66;18.75;7.81;6.05;4.69;3.71;2.34;1.95;1.76;13.28;0.1997;0.026252700614929198;30.08;23.0;12.5;40.62;25.39;43.36;45.31;46.48;24.22;40.62;35.35;30.08;23.83;21.09;15.82;11.33;7.42;32.81;0.2079;0.024489721088409425
3;6.25;16.0;9.38;18.75;7.81;16.41;19.14;19.14;6.64;21.88;9.57;7.62;6.05;4.3;2.54;2.15;1.95;14.06;0.2727;0.02175804114341736;26.56;25.0;20.31;38.28;24.22;41.02;44.92;46.88;23.05;43.75;34.18;28.71;23.24;17.38;11.13;8.01;5.86;34.38;0.27042;0.021978725504875184
4;7.81;18.0;10.94;19.53;8.2;17.19;20.7;21.48;7.62;25.0;10.94;8.79;6.84;4.49;2.34;2.15;2.15;14.84;0.3013;0.02117920837402344;25.0;28.0;26.56;35.94;24.22;38.28;43.75;47.27;22.85;43.75;33.4;27.73;22.46;14.45;8.01;6.05;5.08;35.94;0.32428;0.01987086413860321
5;8.59;21.0;14.06;19.53;8.59;17.58;21.88;23.83;8.2;26.56;12.3;9.96;7.62;4.49;2.54;2.15;2.15;15.62;0.3508;0.019487900972366332;23.83;29.0;32.81;34.38;23.83;35.94;41.8;46.88;22.85;43.75;32.81;27.34;22.27;12.5;6.05;4.69;4.49;36.72;0.36374;0.018397939224243164
6;9.77;22.0;15.62;19.53;8.98;18.36;23.44;25.39;8.79;26.56;13.48;11.33;8.79;4.49;2.54;2.15;2.34;16.41;0.4089;0.01755609166622162;23.05;30.0;37.5;33.59;24.22;33.98;40.62;46.48;22.85;42.19;32.42;27.34;22.46;10.94;4.88;4.1;4.49;38.28;0.40174;0.017130675077438356
7;10.55;24.0;17.19;19.53;9.38;18.36;24.61;26.95;9.38;26.56;14.45;12.5;9.77;4.49;2.54;2.15;2.34;17.19;0.4267;0.016612543022632598;22.27;31.0;42.19;32.81;24.61;32.03;39.84;46.09;23.05;40.62;32.03;27.34;23.05;9.77;4.1;3.52;4.49;39.06;0.43484;0.016151668071746825
8;11.33;25.0;18.75;20.31;9.77;18.75;25.39;27.73;9.96;28.12;15.43;13.67;10.74;4.49;2.34;2.15;2.54;17.97;0.4286;0.016969924879074096;21.48;32.0;45.31;31.25;25.0;30.86;39.06;45.7;23.44;39.06;31.84;27.73;23.63;8.98;3.52;2.93;4.3;39.84;0.4626;0.015265153231620789
9;11.72;25.0;20.31;20.31;10.16;19.14;26.17;28.52;10.55;26.56;16.21;14.45;11.52;4.49;2.34;2.15;2.54;17.97;0.4349;0.01712807924747467;21.09;32.0;48.44;31.25;25.39;30.08;38.67;45.31;24.02;37.5;31.84;28.12;24.41;8.4;3.12;2.73;4.1;40.62;0.4875;0.014457264947891235
10;12.11;26.0;21.88;20.31;10.55;19.14;26.95;29.3;11.13;26.56;17.38;15.82;12.5;4.49;2.34;2.15;2.73;18.75;0.4982;0.014277899658679961;20.7;33.0;50.0;31.25;25.78;29.3;38.28;44.53;24.41;35.94;31.64;28.52;25.2;7.81;2.73;2.54;4.1;41.41;0.5137;0.013747135009765625
11;12.5;27.0;23.44;21.09;10.94;19.14;27.34;30.08;11.72;26.56;18.36;16.8;13.48;4.49;2.15;1.95;2.73;19.53;0.467;0.015848031711578368;20.31;33.0;51.56;30.47;26.17;28.52;37.89;44.53;25.0;34.38;31.84;29.3;25.98;7.62;2.54;2.34;4.1;42.19;0.5334;0.013058703031539916
12;12.5;27.0;25.0;21.09;11.72;19.53;28.12;30.86;12.5;25.0;19.14;17.97;14.26;4.49;2.15;1.95;2.73;20.31;0.5214;0.013940830540657043;19.53;34.0;53.12;30.47;26.56;28.12;37.5;44.14;25.59;32.81;31.84;29.88;26.76;7.23;2.34;2.34;3.91;42.19;0.55298;0.012451150257587433
13;12.89;28.0;26.56;21.09;12.11;19.53;28.52;31.64;13.09;25.0;19.92;18.95;15.04;4.49;2.15;1.95;2.73;20.31;0.5373;0.013606904125213624;19.14;34.0;53.12;30.47;27.34;27.73;37.11;43.75;26.17;31.25;32.03;30.47;27.34;7.03;2.34;2.15;3.91;42.97;0.5719;0.011848859012126923
14;12.89;28.0;26.56;21.88;12.5;19.53;28.91;32.03;13.87;25.0;20.7;19.92;15.82;4.49;1.95;1.95;2.93;21.09;0.5484;0.013360083866119385;18.75;35.0;53.12;30.47;27.73;27.34;36.72;43.75;26.76;29.69;32.03;30.86;28.12;6.84;2.15;2.15;3.71;42.97;0.59072;0.011350803384780884
15;13.28;28.0;28.12;21.88;12.89;19.92;28.91;32.81;14.45;23.44;21.48;20.9;16.6;4.49;1.95;1.95;2.93;21.09;0.5517;0.013166604459285736;18.75;35.0;53.12;30.47;28.12;26.95;36.33;43.75;27.34;29.69;32.42;31.45;28.52;6.64;2.15;1.95;3.71;43.75;0.60852;0.010811988123655318
16;13.28;29.0;28.12;21.88;13.28;19.92;29.3;33.2;15.04;23.44;22.07;21.88;17.19;4.69;1.95;1.76;2.93;21.88;0.5497;0.01352616217136383;18.36;36.0;54.69;29.69;28.52;26.56;36.33;43.75;27.93;28.12;32.62;31.84;29.1;6.45;2.15;1.95;3.71;43.75;0.62594;0.010286938074827194
17;13.28;29.0;29.69;22.66;13.67;20.31;29.69;33.98;15.62;23.44;22.66;22.66;17.97;4.49;1.95;1.76;3.12;22.66;0.5599;0.013474813878536225;17.97;36.0;54.69;29.69;28.91;26.56;35.94;43.75;28.32;28.12;33.01;32.23;29.49;6.25;1.95;1.95;3.91;43.75;0.63724;0.009962476801872254
18;13.28;29.0;31.25;22.66;14.06;20.31;30.08;34.38;16.21;23.44;23.44;23.44;18.55;4.69;1.95;1.76;3.12;22.66;0.5735;0.012920424461364747;17.58;36.0;54.69;29.69;29.3;26.56;35.94;43.75;28.91;26.56;33.2;32.62;29.88;6.05;1.95;1.76;3.91;44.53;0.65442;0.009457534449100495
19;13.28;29.0;31.25;22.66;14.45;20.7;30.47;34.77;16.8;23.44;24.02;24.22;19.14;4.49;1.95;1.76;3.12;23.44;0.5812;0.012798887360095977;17.19;36.0;54.69;28.91;29.69;26.56;35.94;43.36;29.49;25.0;33.59;33.01;30.27;5.86;1.95;1.76;3.91;44.53;0.67142;0.008948287732601166
20;13.28;30.0;31.25;22.66;14.84;20.7;30.86;35.16;17.38;23.44;24.61;24.8;19.92;4.49;1.95;1.76;3.12;24.22;0.5883;0.012587996983528138;17.19;37.0;54.69;28.91;30.08;26.56;35.55;43.36;30.08;25.0;33.79;33.2;30.66;5.86;1.95;1.76;3.91;44.53;0.68506;0.008541581951379777
21;13.28;30.0;31.25;22.66;15.62;21.09;31.25;35.55;17.97;23.44;25.39;25.59;20.51;4.69;1.95;1.76;3.32;24.22;0.6044;0.011938812470436096;16.8;37.0;54.69;28.91;30.47;26.56;35.55;43.36;30.66;23.44;34.18;33.59;31.25;5.66;1.95;1.76;3.91;44.53;0.69798;0.008153152892589569
22;13.28;30.0;32.81;23.44;16.02;21.48;31.25;35.94;18.55;21.88;25.98;26.37;21.09;4.69;1.95;1.56;3.32;25.0;0.5997;0.012369316351413726;16.8;37.0;53.12;28.12;30.47;26.56;35.55;43.36;31.25;23.44;34.57;33.98;31.64;5.47;1.95;1.76;3.91;44.53;0.7129;0.007756333019733429
23;13.28;30.0;32.81;23.44;16.41;21.48;31.64;35.94;18.95;21.88;26.56;26.95;21.68;4.69;1.76;1.56;3.32;25.0;0.602;0.01253475022315979;16.41;37.0;53.12;28.12;30.86;26.56;35.55;43.36;31.84;21.88;34.77;34.38;32.03;5.47;1.95;1.56;3.91;44.53;0.72158;0.007476032626628876
24;13.28;31.0;32.81;23.44;16.8;21.88;31.64;36.33;19.53;21.88;26.95;27.54;22.46;4.69;1.76;1.56;3.32;25.78;0.5992;0.012871172022819519;16.02;37.0;53.12;27.34;31.25;26.56;35.55;42.97;32.23;21.88;35.16;34.57;32.42;5.27;1.95;1.56;3.91;44.53;0.7383;0.007015368791818619
25;13.28;31.0;32.81;23.44;17.19;22.27;32.03;36.72;20.12;21.88;27.54;28.12;23.05;4.69;1.76;1.56;3.32;26.56;0.6112;0.012269360780715942;16.02;38.0;53.12;27.34;31.64;26.56;35.16;42.97;32.81;21.88;35.55;34.96;32.81;5.27;1.76;1.56;3.91;44.53;0.74378;0.006806824178695678
26;13.28;31.0;32.81;23.44;17.58;22.27;32.03;36.72;20.7;20.31;28.12;28.71;23.44;4.69;1.76;1.56;3.32;26.56;0.6174;0.012228924417495728;15.62;38.0;53.12;27.34;31.64;26.95;35.16;42.97;33.4;20.31;35.94;35.35;33.2;5.08;1.76;1.56;3.71;43.75;0.75704;0.006462619086503983
27;13.28;31.0;32.81;23.44;17.97;22.66;32.42;37.11;21.09;20.31;28.71;29.3;24.02;4.69;1.76;1.56;3.32;26.56;0.6249;0.012109759736061097;15.62;38.0;53.12;27.34;32.03;26.95;35.16;42.97;33.79;20.31;36.13;35.74;33.59;5.08;1.76;1.56;3.71;43.75;0.76692;0.006159997511506081
28;12.89;31.0;32.81;23.44;18.36;22.66;32.42;37.5;21.68;20.31;29.3;29.88;24.41;4.69;1.76;1.56;3.32;27.34;0.6205;0.012580769801139832;15.23;38.0;51.56;26.56;32.03;26.95;35.16;42.97;34.18;20.31;36.52;35.94;33.79;4.88;1.76;1.56;3.71;43.75;0.7771;0.005834574395418167
29;12.89;31.0;32.81;24.22;18.75;23.05;32.81;37.5;22.27;20.31;29.69;30.47;25.0;4.49;1.76;1.56;3.32;27.34;0.6175;0.012676478755474091;15.23;38.0;51.56;26.56;32.42;26.95;35.16;42.97;34.77;18.75;36.91;36.13;34.18;4.88;1.76;1.56;3.71;43.75;0.78578;0.005647761286497116
