;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;66.8;56.0;3.12;11.72;7.42;18.36;21.09;25.0;19.34;6.25;41.6;45.51;46.68;64.26;69.73;69.53;70.12;5.47;0.0299;0.009033574199676514;81.25;85.0;4.69;19.53;12.11;25.39;27.73;31.25;22.85;10.94;47.66;51.95;53.12;70.51;76.17;76.37;77.73;9.38;0.01868;0.008959845275878906
1;63.28;41.0;3.12;14.06;8.98;19.53;22.27;25.78;19.73;9.38;41.8;45.7;46.68;65.23;70.31;70.12;70.51;7.03;0.0408;0.008899309158325196;78.91;77.0;4.69;19.53;12.89;25.78;28.12;31.25;22.85;12.5;47.27;51.37;52.34;70.12;75.39;75.59;76.56;10.16;0.03094;0.008808164863586427
2;61.72;30.0;3.12;14.84;9.38;19.92;22.27;26.17;19.73;9.38;41.6;45.51;46.29;65.23;70.12;69.92;70.31;7.81;0.0468;0.008760772895812988;76.95;68.0;4.69;20.31;13.28;25.78;28.12;30.86;22.85;12.5;46.68;50.78;51.56;69.73;74.61;74.8;75.59;10.16;0.04064;0.008680954837799073
3;60.55;22.0;3.12;15.62;10.16;20.31;22.66;26.17;19.73;9.38;41.21;45.12;46.09;65.23;69.73;69.53;69.92;7.81;0.0568;0.008593981790542602;75.39;61.0;4.69;20.31;13.28;25.78;28.12;30.86;22.66;12.5;46.29;50.2;50.98;69.34;74.02;74.02;74.61;10.16;0.04874;0.008535628719329834
4;59.77;16.0;3.12;15.62;10.55;20.31;23.05;26.56;19.73;10.94;41.02;44.73;45.7;64.84;69.34;69.14;69.34;8.59;0.0623;0.008450326919555664;74.61;55.0;4.69;20.31;13.67;25.78;27.73;30.86;22.46;12.5;45.7;49.61;50.39;68.95;73.44;73.24;73.83;10.94;0.0584;0.008387647724151612
5;58.98;11.0;3.12;16.41;10.55;20.7;23.44;26.56;19.73;10.94;40.82;44.53;45.51;64.65;68.95;68.75;68.95;8.59;0.0732;0.008314069271087646;73.83;50.0;4.69;20.31;13.67;25.78;28.12;30.86;22.46;12.5;45.51;49.02;49.8;68.55;72.85;72.66;73.05;10.94;0.06464;0.008257761878967285
6;58.2;9.0;3.12;16.41;10.94;21.09;23.83;26.95;19.73;10.94;40.62;44.14;45.12;64.45;68.55;68.16;68.36;9.38;0.078;0.008187681245803833;73.44;45.0;4.69;20.31;14.06;25.78;28.12;30.86;22.46;12.5;45.12;48.63;49.41;68.16;72.27;72.27;72.46;10.94;0.07466;0.008135172643661499
7;57.81;9.0;4.69;17.19;11.33;21.48;24.22;27.34;19.73;10.94;40.43;44.14;44.92;64.26;68.16;67.97;67.97;9.38;0.0923;0.008083328700065612;73.05;41.0;4.69;20.31;14.06;25.78;28.12;30.86;22.27;14.06;44.92;48.44;49.02;67.77;71.88;71.68;71.88;10.94;0.08614;0.008022152261734009
8;57.03;8.0;4.69;17.19;11.72;21.48;24.22;27.34;19.92;12.5;40.23;43.95;44.73;64.06;67.97;67.58;67.58;9.38;0.1003;0.007944748640060425;72.66;37.0;4.69;21.09;14.45;26.17;28.52;30.86;22.27;14.06;44.53;48.05;48.63;67.58;71.48;71.29;71.29;10.94;0.09696;0.007900902123451233
9;56.64;9.0;4.69;17.97;11.72;21.88;24.61;27.73;19.92;12.5;40.23;43.75;44.53;63.87;67.58;67.19;67.19;10.16;0.1104;0.007841028189659118;71.88;34.0;4.69;21.09;14.45;26.17;28.52;30.86;22.27;14.06;44.34;47.66;48.44;67.19;71.09;70.7;70.7;11.72;0.10324;0.007787425670623779
10;56.25;9.0;4.69;17.97;12.11;22.27;25.0;27.73;19.92;12.5;40.04;43.55;44.14;63.67;67.19;66.8;66.8;10.16;0.1179;0.007718815684318542;71.48;31.0;4.69;21.09;14.84;26.56;28.52;30.86;22.27;14.06;44.14;47.46;48.05;66.8;70.7;70.31;70.31;11.72;0.11348;0.007674109029769898
11;55.86;9.0;4.69;18.75;12.5;22.66;25.0;27.73;19.92;14.06;39.84;43.36;43.95;63.48;66.8;66.6;66.41;10.16;0.1276;0.007611562728881836;71.09;29.0;6.25;21.88;14.84;26.56;28.91;30.86;22.07;14.06;43.75;47.07;47.66;66.6;70.31;69.92;69.92;11.72;0.11982;0.007566788277626037
12;55.47;9.0;4.69;18.75;12.5;22.66;25.39;28.12;19.92;14.06;39.84;43.16;43.75;63.28;66.6;66.21;66.02;10.94;0.1318;0.0075071835041046146;70.7;27.0;6.25;21.88;15.23;26.56;28.91;31.25;22.07;14.06;43.55;46.88;47.46;66.21;69.92;69.53;69.34;11.72;0.12508;0.007460848751068116
