;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;55.08;5.0;3.12;10.94;6.25;16.8;19.92;23.05;16.99;6.25;35.74;39.84;41.99;59.18;64.26;64.84;63.48;4.69;0.0536;0.03408602256774902;77.34;64.0;6.25;25.78;14.45;30.47;32.42;33.59;24.02;17.19;45.9;50.2;51.76;67.38;73.24;74.61;74.22;13.28;0.0312;0.03506692337989807
1;54.3;7.0;4.69;14.84;8.2;19.92;23.05;25.78;17.77;9.38;36.91;40.62;42.58;60.16;64.65;65.04;63.87;7.03;0.0915;0.03204911236763001;74.22;44.0;7.81;27.34;16.02;31.25;32.81;33.98;23.83;20.31;44.53;48.63;50.0;66.41;71.48;72.46;71.88;14.84;0.06456;0.032913712153434756
2;51.95;8.0;4.69;17.97;9.77;21.88;25.0;27.34;17.97;12.5;36.72;40.43;41.8;59.77;64.06;64.06;62.7;9.38;0.115;0.030340481734275816;72.27;32.0;10.94;28.91;17.19;32.42;33.98;34.77;23.83;21.88;44.14;47.66;48.83;65.43;70.31;70.9;70.12;17.19;0.09766;0.031173406524658203
3;50.78;9.0;6.25;20.31;11.33;23.83;26.56;28.91;18.36;14.06;36.91;40.23;41.41;59.38;63.48;63.28;62.11;11.72;0.1398;0.028956197571754456;70.7;24.0;12.5;30.47;17.97;33.59;34.77;35.55;23.83;23.44;43.55;46.88;47.85;64.45;69.14;69.53;68.75;18.75;0.11762;0.029748213763237
4;49.61;10.0;6.25;22.66;12.11;25.0;28.12;30.08;18.75;15.62;37.11;40.04;41.21;58.79;62.89;62.7;61.52;12.5;0.1618;0.027877784991264344;69.53;19.0;12.5;32.03;18.75;34.38;35.55;35.94;24.02;25.0;43.36;46.29;47.07;63.67;68.16;68.36;67.58;19.53;0.13954;0.028627460327148437
5;49.22;11.0;6.25;24.22;13.28;26.56;28.91;30.86;18.95;17.19;37.3;40.04;41.02;58.4;62.5;62.3;61.13;14.06;0.1873;0.02689172534942627;68.36;17.0;14.06;32.81;19.14;35.16;35.94;36.33;24.22;26.56;43.16;45.9;46.48;62.89;67.38;67.58;66.6;20.31;0.15964;0.027674259629249572
6;48.83;12.0;7.81;25.78;14.06;27.73;30.08;31.64;19.14;18.75;37.5;40.04;40.82;58.01;62.11;61.91;60.74;14.84;0.205;0.026211969566345215;67.58;16.0;15.62;33.59;19.92;35.94;36.72;37.11;24.41;26.56;43.16;45.7;46.09;62.3;66.6;66.8;66.02;21.09;0.17904;0.026793282041549682
7;48.44;12.0;9.38;27.34;14.84;28.52;30.86;32.42;19.53;20.31;37.5;40.04;40.62;57.81;61.72;61.72;60.55;15.62;0.2258;0.025055582666397094;67.19;16.0;17.19;34.38;20.31;36.72;37.11;37.5;24.61;28.12;43.16;45.51;45.9;61.91;66.21;66.41;65.43;21.09;0.20254;0.02588291932106018
8;48.44;13.0;9.38;28.12;15.23;29.69;32.03;33.2;19.73;21.88;37.89;40.23;40.62;57.42;61.72;61.52;60.55;16.41;0.2416;0.024548009729385378;66.8;16.0;18.75;35.16;21.09;37.11;37.89;37.89;24.8;28.12;43.16;45.51;45.51;61.52;65.82;66.02;65.04;21.88;0.22342;0.024977911219596863
9;48.44;14.0;10.94;28.91;16.02;30.47;32.81;33.59;19.92;23.44;38.28;40.43;40.82;57.42;61.52;61.52;60.55;17.19;0.2648;0.023632235717773436;66.41;17.0;20.31;35.94;21.48;37.5;38.28;38.28;25.0;29.69;43.36;45.51;45.51;61.13;65.43;65.62;64.84;22.66;0.24084;0.02417969129085541
