;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;6.25;1.0;25.0;31.25;15.62;25.0;28.12;34.38;17.19;37.5;32.81;35.94;31.25;39.06;40.62;32.81;14.06;25.0;0.0295;0.0343511022567749;62.5;8.0;25.0;37.5;28.12;34.38;37.5;46.88;31.25;37.5;51.56;57.81;56.25;64.06;70.31;71.88;67.19;25.0;0.01884;0.035397109260559084
1;12.5;3.0;25.0;37.5;25.0;31.25;37.5;40.62;20.31;37.5;32.81;32.81;26.56;31.25;29.69;21.88;10.94;31.25;0.0535;0.03212965388298035;50.0;3.0;37.5;43.75;34.38;43.75;46.88;53.12;37.5;37.5;51.56;56.25;51.56;59.38;65.62;65.62;56.25;31.25;0.0394;0.033094281706809996
2;18.75;4.0;37.5;50.0;28.12;37.5;43.75;46.88;25.0;50.0;34.38;35.94;28.12;31.25;26.56;20.31;12.5;37.5;0.0867;0.030689095330238343;43.75;4.0;37.5;50.0;40.62;50.0;53.12;59.38;42.19;50.0;53.12;57.81;51.56;56.25;59.38;57.81;48.44;37.5;0.06402;0.03138926995754242
3;21.88;5.0;37.5;50.0;31.25;43.75;50.0;53.12;28.12;50.0;37.5;39.06;31.25;29.69;25.0;20.31;14.06;43.75;0.1082;0.029524425554275514;37.5;6.0;37.5;50.0;40.62;53.12;59.38;62.5;45.31;50.0;54.69;59.38;53.12;53.12;53.12;53.12;40.62;43.75;0.08768;0.030079034810066223
4;25.0;6.0;37.5;56.25;34.38;46.88;53.12;56.25;31.25;50.0;39.06;42.19;31.25;29.69;23.44;20.31;14.06;43.75;0.1316;0.028467688488960266;37.5;7.0;37.5;56.25;43.75;56.25;62.5;62.5;48.44;50.0;56.25;59.38;51.56;50.0;50.0;48.44;34.38;43.75;0.10908;0.029024204778671264
5;25.0;6.0;37.5;56.25;34.38;50.0;56.25;59.38;32.81;62.5;42.19;43.75;32.81;29.69;23.44;20.31;14.06;50.0;0.1399;0.02785182001590729;34.38;7.0;37.5;56.25;43.75;56.25;62.5;62.5;50.0;50.0;57.81;60.94;51.56;48.44;46.88;43.75;29.69;50.0;0.12168;0.02838176142692566
6;25.0;7.0;37.5;56.25;34.38;53.12;56.25;62.5;34.38;62.5;45.31;46.88;35.94;29.69;23.44;18.75;14.06;50.0;0.1688;0.026857632303237917;34.38;8.0;50.0;56.25;43.75;59.38;62.5;65.62;51.56;50.0;57.81;60.94;51.56;46.88;42.19;39.06;25.0;50.0;0.135;0.02780472192287445
7;25.0;7.0;37.5;56.25;34.38;53.12;59.38;62.5;37.5;62.5;46.88;50.0;37.5;29.69;23.44;20.31;14.06;50.0;0.1527;0.02724536256790161;34.38;9.0;50.0;56.25;43.75;59.38;62.5;65.62;53.12;62.5;59.38;62.5;51.56;45.31;40.62;35.94;21.88;50.0;0.1475;0.027326452775001526
8;25.0;8.0;37.5;56.25;37.5;56.25;59.38;62.5;39.06;62.5;50.0;53.12;40.62;31.25;23.44;18.75;14.06;50.0;0.192;0.025909525084495545;34.38;9.0;50.0;56.25;43.75;59.38;65.62;65.62;53.12;62.5;60.94;64.06;51.56;43.75;37.5;32.81;20.31;50.0;0.15728;0.02682135596752167
9;25.0;8.0;37.5;56.25;37.5;56.25;62.5;65.62;40.62;62.5;51.56;54.69;40.62;29.69;23.44;20.31;14.06;50.0;0.1958;0.025663162612915038;34.38;9.0;50.0;56.25;43.75;59.38;65.62;65.62;54.69;62.5;60.94;65.62;53.12;40.62;34.38;29.69;18.75;50.0;0.16828;0.02641839324951172
