;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;18.75;1.0;25.0;31.25;18.75;34.38;28.12;28.12;20.31;50.0;42.19;40.62;42.19;60.94;65.62;67.19;67.19;25.0;0.025;0.13836946048736573;62.5;7.0;25.0;37.5;28.12;50.0;37.5;37.5;28.12;62.5;51.56;50.0;53.12;70.31;75.0;75.0;75.0;31.25;0.02022;0.1415715515232086
1;18.75;2.0;25.0;37.5;25.0;43.75;37.5;34.38;23.44;50.0;43.75;42.19;42.19;60.94;65.62;67.19;65.62;37.5;0.03;0.13443736734390258;53.12;2.0;25.0;43.75;34.38;53.12;40.62;40.62;29.69;62.5;51.56;48.44;51.56;68.75;73.44;73.44;73.44;43.75;0.02612;0.13694689464569093
2;21.88;2.0;25.0;43.75;28.12;46.88;40.62;37.5;25.0;50.0;43.75;40.62;42.19;60.94;64.06;67.19;64.06;43.75;0.0491;0.13188821029663086;53.12;2.0;25.0;43.75;37.5;56.25;43.75;43.75;31.25;62.5;51.56;48.44;50.0;67.19;71.88;71.88;70.31;50.0;0.03462;0.1342408942079544
3;25.0;4.0;37.5;43.75;34.38;53.12;43.75;40.62;26.56;50.0;43.75;42.19;42.19;59.38;62.5;65.62;62.5;43.75;0.0671;0.1274755096435547;56.25;4.0;37.5;50.0;40.62;59.38;46.88;43.75;32.81;62.5;51.56;48.44;48.44;65.62;70.31;70.31;68.75;50.0;0.04832;0.13154936497211456
4;28.12;4.0;37.5;50.0;37.5;53.12;43.75;43.75;28.12;62.5;43.75;42.19;42.19;57.81;62.5;64.06;60.94;50.0;0.0898;0.1226969899892807;56.25;4.0;37.5;50.0;43.75;59.38;46.88;46.88;34.38;62.5;50.0;48.44;48.44;64.06;68.75;70.31;67.19;50.0;0.06772;0.1275229165506363
5;31.25;5.0;37.5;50.0;37.5;53.12;46.88;43.75;29.69;62.5;43.75;42.19;42.19;57.81;62.5;64.06;60.94;50.0;0.112;0.11828055527210235;53.12;5.0;37.5;50.0;43.75;62.5;50.0;46.88;34.38;62.5;50.0;48.44;48.44;64.06;68.75;68.75;67.19;56.25;0.08402;0.12383048748493194
6;31.25;6.0;37.5;50.0;40.62;56.25;46.88;46.88;31.25;62.5;45.31;42.19;42.19;57.81;60.94;64.06;60.94;50.0;0.1239;0.11615322008132935;50.0;6.0;37.5;50.0;43.75;62.5;50.0;46.88;35.94;62.5;51.56;48.44;48.44;64.06;67.19;68.75;65.62;56.25;0.09688;0.1211132441997528
7;34.38;6.0;37.5;50.0;40.62;56.25;46.88;46.88;31.25;62.5;46.88;43.75;42.19;57.81;60.94;62.5;59.38;56.25;0.1376;0.11300014019012451;50.0;6.0;37.5;56.25;43.75;62.5;50.0;50.0;35.94;62.5;51.56;48.44;48.44;62.5;67.19;67.19;64.06;56.25;0.10734;0.1188146940279007
8;34.38;7.0;37.5;56.25;40.62;56.25;46.88;50.0;32.81;62.5;46.88;43.75;43.75;57.81;60.94;62.5;59.38;56.25;0.1498;0.11087825624942779;46.88;7.0;37.5;56.25;43.75;62.5;50.0;50.0;37.5;62.5;51.56;48.44;48.44;62.5;65.62;67.19;64.06;56.25;0.11518;0.11679090290546418
9;34.38;7.0;37.5;56.25;43.75;59.38;50.0;50.0;34.38;62.5;48.44;45.31;43.75;57.81;60.94;62.5;57.81;56.25;0.1605;0.10818490228652954;46.88;7.0;50.0;56.25;46.88;62.5;50.0;50.0;37.5;75.0;51.56;48.44;48.44;60.94;65.62;65.62;62.5;56.25;0.1256;0.11504697095870972
