;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;58.59;40.0;3.12;10.16;4.69;17.97;19.92;16.6;38.87;6.25;40.04;61.33;66.41;65.62;5.47;0.4429;0.011721979892253875;78.12;40.0;9.38;25.78;13.28;31.25;32.03;24.61;48.24;15.62;48.63;68.16;74.41;74.8;14.84;0.31574;0.014433710954189301
1;57.81;50.0;4.69;14.84;7.03;21.88;23.44;17.38;40.23;10.94;40.82;62.11;66.6;65.62;7.81;0.5518;0.009923324859142303;75.39;50.0;15.62;29.69;15.23;33.98;33.98;25.0;47.85;21.88;47.85;67.38;72.85;72.46;18.75;0.47234;0.011235167109966278
2;56.25;50.0;6.25;17.19;8.2;23.83;25.0;17.58;40.43;12.5;40.43;61.72;66.02;64.65;10.16;0.5987;0.008795966130495072;73.44;50.0;18.75;31.25;16.41;35.16;35.16;24.8;47.46;25.0;47.07;66.41;71.48;70.9;20.31;0.54772;0.009826905303001404
3;55.08;50.0;6.25;18.75;8.98;25.0;26.17;17.58;40.23;15.62;40.04;61.13;65.43;64.06;10.94;0.6245;0.00825638278722763;72.27;50.0;21.88;32.03;16.8;35.94;35.55;24.8;47.07;26.56;46.29;65.82;70.51;69.53;21.09;0.59548;0.00885658318400383
4;53.52;50.0;7.81;21.09;9.77;26.17;26.95;17.58;40.04;17.19;39.65;60.74;64.84;63.28;12.5;0.6491;0.007823940259218216;71.09;60.0;23.44;32.03;16.8;36.33;35.55;24.8;46.88;26.56;45.9;65.23;69.73;68.55;21.09;0.63122;0.00809545812368393
5;52.34;60.0;9.38;21.88;10.16;27.34;27.73;17.77;40.04;18.75;39.45;60.55;64.45;62.7;13.28;0.6733;0.007215317630767822;70.31;60.0;25.0;32.03;16.8;36.72;35.94;24.8;46.68;28.12;45.51;64.84;69.14;67.77;21.09;0.65544;0.007543593010902405
6;51.56;60.0;10.94;22.66;10.55;28.12;28.12;17.97;40.04;20.31;39.45;60.35;64.26;62.5;14.84;0.7053;0.006602428299188614;69.53;60.0;26.56;32.03;17.19;37.11;35.94;25.0;46.48;28.12;45.31;64.45;68.55;67.19;21.88;0.684;0.007027743787765503
7;51.17;60.0;10.94;23.44;10.94;28.91;28.91;18.16;40.23;21.88;39.26;60.16;63.87;62.3;15.62;0.7265;0.006319527316093445;68.75;60.0;28.12;32.03;17.19;37.5;36.33;25.0;46.48;28.12;45.12;64.06;68.16;66.8;21.88;0.70288;0.0065681667423248295
8;50.39;60.0;12.5;24.22;11.33;29.69;29.3;18.36;40.23;21.88;39.26;60.16;63.87;62.11;15.62;0.7371;0.005914924967288971;68.36;60.0;29.69;32.03;17.19;37.5;36.33;25.2;46.48;28.12;44.92;63.87;67.77;66.41;21.88;0.72328;0.006217019962072372
9;50.0;60.0;12.5;25.0;11.72;30.08;29.69;18.55;40.23;23.44;39.26;59.96;63.67;62.11;16.41;0.7515;0.005684968507289887;67.97;60.0;29.69;32.03;17.19;37.89;36.72;25.39;46.48;28.12;44.73;63.67;67.58;66.21;21.88;0.73724;0.005898186007738114
10;49.61;60.0;14.06;25.0;12.11;30.47;30.08;18.75;40.43;23.44;39.26;59.96;63.48;61.91;16.41;0.7464;0.0056980862885713576;67.19;70.0;31.25;32.03;17.58;37.89;36.72;25.39;46.48;28.12;44.53;63.48;67.19;65.82;21.88;0.75008;0.00558945867061615
11;49.22;70.0;14.06;25.0;12.5;31.25;30.47;18.95;40.43;23.44;39.26;59.77;63.28;61.72;17.19;0.7682;0.005280306407809257;66.8;70.0;31.25;31.25;17.58;38.28;37.11;25.59;46.48;28.12;44.53;63.28;66.99;65.62;21.88;0.76358;0.005317121590971947
12;48.83;70.0;14.06;25.0;12.89;31.64;30.86;19.14;40.62;25.0;39.45;59.77;63.28;61.72;17.19;0.7716;0.005222680866718292;66.41;70.0;31.25;31.25;17.58;38.28;37.11;25.78;46.48;28.12;44.53;63.28;66.8;65.23;21.88;0.77552;0.0050711541640758515
13;48.44;70.0;15.62;25.78;13.28;32.03;31.25;19.34;40.62;25.0;39.45;59.57;63.28;61.52;17.19;0.7834;0.004984161093831063;66.02;70.0;32.81;31.25;17.97;38.67;37.11;25.98;46.48;28.12;44.53;63.09;66.6;65.04;21.88;0.78226;0.004903550617098808
14;47.66;70.0;15.62;25.78;13.28;32.42;31.64;19.53;40.82;25.0;39.45;59.57;63.09;61.52;17.19;0.7916;0.004782501065731049;66.02;70.0;32.81;31.25;17.97;38.67;37.5;26.37;46.48;26.56;44.53;63.09;66.41;64.84;21.88;0.79316;0.004690354783535003
15;47.66;70.0;17.19;25.78;13.67;32.81;32.03;19.73;40.82;25.0;39.65;59.57;63.09;61.52;17.97;0.7898;0.004932204967737198;65.62;70.0;32.81;30.47;18.36;38.67;37.5;26.56;46.68;26.56;44.53;63.09;66.41;64.65;21.88;0.80016;0.004532070306539535
16;47.27;70.0;17.19;25.78;14.06;32.81;32.03;20.12;41.02;25.0;39.84;59.57;63.09;61.52;17.97;0.795;0.004743187546730042;65.23;70.0;34.38;30.47;18.36;38.67;37.5;26.76;46.68;26.56;44.53;62.89;66.21;64.65;21.09;0.81108;0.0043300720351934436
17;46.88;70.0;17.19;25.78;14.06;33.2;32.42;20.31;41.21;25.0;39.84;59.57;63.09;61.52;17.97;0.7976;0.0046996892631053925;64.84;70.0;34.38;30.47;18.36;39.06;37.89;26.95;46.88;26.56;44.73;62.89;66.21;64.45;21.09;0.81392;0.00422355620265007
18;46.48;70.0;18.75;25.78;14.45;33.59;32.81;20.51;41.21;25.0;40.04;59.57;63.09;61.33;17.97;0.8011;0.00454936982691288;64.45;70.0;34.38;29.69;18.36;39.06;37.89;27.15;46.88;26.56;44.73;62.89;66.02;64.26;21.09;0.8175;0.004109668862819672
19;46.48;70.0;18.75;25.78;14.45;33.98;32.81;20.9;41.41;25.0;40.23;59.57;63.28;61.33;17.97;0.808;0.0045143812954425815;64.45;70.0;34.38;29.69;18.75;39.06;37.89;27.34;47.07;26.56;44.73;62.89;66.02;64.26;21.09;0.82582;0.003954866116642952
