;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;2.34;60.0;3.12;10.16;4.3;10.55;13.28;5.27;8.98;7.81;4.69;5.08;1.56;1.17;4.69;0.5911;0.008982150006294251;48.44;60.0;4.69;31.25;19.92;36.33;39.45;23.05;39.84;21.88;34.57;44.34;42.38;32.62;16.41;0.44178;0.012227640585899353
1;3.91;60.0;4.69;10.94;5.86;10.55;14.45;6.25;8.79;12.5;5.27;4.49;2.15;1.76;7.81;0.6844;0.00715903007388115;35.55;60.0;9.38;30.47;23.44;36.72;42.58;24.61;36.13;29.69;28.91;29.1;21.29;11.91;21.09;0.64146;0.007952447230815887
2;5.47;70.0;6.25;12.5;6.64;11.33;16.41;6.45;8.59;15.62;5.86;4.1;2.54;2.15;8.59;0.7208;0.006604747396707535;28.52;70.0;12.5;26.56;24.22;33.59;42.58;24.8;33.2;32.81;26.95;20.12;13.09;7.81;24.22;0.71866;0.0063651559734344484
3;7.03;70.0;7.81;11.72;7.42;11.72;17.19;7.23;8.4;17.19;6.45;3.91;2.34;2.34;9.38;0.7424;0.006149956899881363;25.39;70.0;17.19;25.0;25.0;30.08;41.8;25.0;30.47;32.81;25.59;14.06;8.79;6.45;25.78;0.7652;0.005426913465857506
4;8.2;70.0;10.94;12.5;7.81;12.11;18.75;7.62;8.59;18.75;7.03;3.71;2.54;2.34;10.94;0.7904;0.005260264018177986;23.05;70.0;21.88;22.66;24.61;27.73;41.41;24.8;28.32;32.81;24.61;10.74;6.45;5.47;27.34;0.79318;0.004755544756054878
5;9.38;70.0;12.5;12.5;7.81;12.5;19.92;7.81;8.98;18.75;7.62;3.71;2.54;2.54;10.94;0.8027;0.004574698022007942;22.27;70.0;28.12;22.66;25.0;26.17;41.41;24.61;26.76;32.81;24.22;8.98;5.08;4.69;28.12;0.8152;0.0042858075273036955
6;10.16;70.0;14.06;12.5;8.2;12.89;21.48;8.2;9.57;18.75;8.4;3.71;2.54;2.54;11.72;0.8281;0.004004667595028878;21.88;70.0;31.25;21.88;25.39;25.0;41.41;24.8;25.78;31.25;24.02;7.81;4.3;4.3;28.91;0.83238;0.003884194810986519
7;10.94;70.0;15.62;12.5;8.59;13.28;22.66;8.59;9.96;20.31;8.79;3.71;2.34;2.54;12.5;0.806;0.0045211503684520725;21.09;70.0;34.38;21.88;25.78;23.83;41.41;24.8;25.0;31.25;23.83;7.03;3.52;4.1;29.69;0.84548;0.003568367229104042
8;11.72;70.0;17.19;13.28;8.98;13.67;23.83;8.98;10.55;20.31;9.38;3.71;2.34;2.54;13.28;0.847;0.003575007486343384;20.7;70.0;37.5;21.88;26.17;23.05;41.41;25.0;24.41;29.69;23.63;6.45;3.12;3.71;30.47;0.85564;0.0033314447161555292
9;12.5;70.0;18.75;13.28;9.38;13.67;24.22;9.38;10.94;20.31;9.77;3.71;2.34;2.54;13.28;0.8205;0.004233253586292267;20.7;70.0;40.62;21.88;26.56;22.66;41.41;25.39;24.02;29.69;23.63;6.05;2.93;3.52;31.25;0.8648;0.0031320274329185486
10;12.89;70.0;20.31;14.06;10.16;14.06;25.0;9.57;11.13;21.88;9.96;3.71;2.15;2.54;14.84;0.8332;0.0041043368488550185;20.7;70.0;42.19;21.88;27.34;21.88;41.41;25.59;23.63;29.69;23.44;5.86;2.73;3.32;32.03;0.87698;0.0028671497401595116
11;13.67;70.0;20.31;14.84;10.55;14.06;25.78;9.96;11.52;21.88;10.35;3.91;2.15;2.54;15.62;0.8619;0.003361311037838459;20.31;70.0;45.31;21.88;27.73;21.88;41.41;25.78;23.44;28.12;23.44;5.66;2.54;3.12;32.81;0.88604;0.0026612640687823296
12;14.06;70.0;21.88;14.84;10.94;14.45;26.17;10.35;11.91;21.88;10.94;3.91;2.15;2.54;15.62;0.8687;0.003119766882061958;20.31;70.0;46.88;21.88;27.73;21.48;41.41;25.98;23.24;28.12;23.63;5.47;2.34;3.12;33.59;0.89268;0.002505320854038
13;14.45;70.0;23.44;15.62;11.33;14.45;26.95;10.55;12.3;21.88;11.33;3.91;1.95;2.54;16.41;0.8736;0.00296416647285223;20.31;70.0;48.44;21.88;28.52;21.48;41.41;26.17;23.24;26.56;23.83;5.47;2.34;2.93;34.38;0.89822;0.0023882788506150244
14;14.84;70.0;23.44;15.62;11.72;14.84;27.34;10.94;12.89;21.88;11.72;3.71;1.95;2.54;17.19;0.8791;0.002920866723358631;20.31;70.0;50.0;22.66;28.52;21.09;41.41;26.56;23.05;26.56;24.02;5.27;2.34;2.93;35.16;0.90478;0.0021943590238690377
15;15.23;70.0;25.0;16.41;12.11;14.84;27.73;11.33;13.09;21.88;12.11;3.71;1.95;2.54;17.97;0.8848;0.002753278259932995;20.31;70.0;51.56;22.66;29.3;21.09;41.41;26.76;23.05;26.56;24.02;5.27;2.15;2.93;35.16;0.9089;0.0020760964074730873
16;15.62;70.0;25.0;16.41;12.5;15.23;28.52;11.52;13.48;21.88;12.3;3.71;1.95;2.54;17.97;0.8727;0.0030916329488158228;20.31;70.0;51.56;22.66;29.69;21.09;41.41;27.15;22.85;26.56;24.02;5.08;2.15;2.73;35.94;0.91478;0.001942414845228195
17;15.62;70.0;26.56;16.41;12.89;15.23;28.91;11.91;13.67;21.88;12.5;3.71;1.95;2.54;18.75;0.8823;0.0029290691077709196;19.92;80.0;51.56;22.66;30.08;21.09;41.41;27.34;22.85;25.0;24.02;5.08;2.15;2.73;35.94;0.92188;0.001787123759239912
18;16.02;80.0;26.56;17.19;13.28;15.62;28.91;12.3;14.06;20.31;12.89;3.91;1.95;2.54;19.53;0.8806;0.0029797340273857117;19.92;80.0;53.12;22.66;30.47;20.7;41.41;27.54;22.66;25.0;24.02;5.08;2.15;2.73;36.72;0.92644;0.0017143670451641082
