;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;1.17;40.0;4.69;2.34;1.56;1.95;1.95;0.78;0.78;4.69;0.78;0.59;0.59;0.59;3.12;0.4302;0.18522807435393335;22.27;70.0;59.38;17.19;8.2;15.23;14.45;8.79;11.13;39.06;9.96;4.3;2.54;5.86;21.88;0.32642;0.22357470493793488
1;2.34;50.0;7.81;4.69;2.73;4.3;3.91;1.76;1.95;7.81;1.17;0.78;0.78;0.78;5.47;0.6134;0.13585994143784047;21.09;70.0;67.19;14.06;8.98;12.11;12.11;8.79;10.74;31.25;8.01;1.95;1.17;5.47;25.0;0.52092;0.17030286026895047
2;3.52;60.0;9.38;6.25;3.12;5.47;5.08;2.54;2.73;9.38;1.56;0.98;0.78;0.98;6.25;0.686;0.11535686259269715;21.09;70.0;67.19;14.84;9.77;11.33;10.16;8.98;10.35;26.56;6.25;1.37;0.98;5.66;26.56;0.61374;0.14096512225091457
3;4.69;60.0;10.94;7.03;3.91;6.25;5.47;3.12;3.12;10.94;1.76;0.98;0.78;1.17;7.81;0.7144;0.1052306979417801;20.7;70.0;64.06;15.62;10.55;11.33;9.38;9.18;9.77;23.44;5.08;1.37;0.98;4.49;28.12;0.6726;0.12240010907828808
4;5.86;60.0;12.5;7.81;4.69;7.03;5.86;3.52;3.71;10.94;1.95;1.17;0.98;1.17;8.59;0.7248;0.10319418988525868;21.09;70.0;62.5;17.19;11.33;11.72;9.38;9.77;9.18;21.88;4.69;1.37;0.98;3.32;28.12;0.71278;0.10842947960197925
5;7.03;60.0;14.06;8.59;5.47;7.81;6.25;4.1;4.1;10.94;2.34;1.37;0.98;1.17;9.38;0.7544;0.09397376345396041;21.88;70.0;60.94;17.19;12.11;11.72;8.98;10.16;8.59;21.88;4.3;1.37;0.98;2.34;29.69;0.74926;0.0961696408212185
6;8.2;60.0;15.62;9.38;5.86;8.59;6.64;4.49;4.3;12.5;2.54;1.37;0.98;0.98;10.16;0.8143;0.07345535071194172;22.66;70.0;59.38;17.97;12.89;12.11;8.98;10.55;8.2;20.31;4.3;1.37;0.98;1.56;30.47;0.7747;0.08677445022702217
7;9.77;60.0;17.19;10.16;6.64;8.98;7.42;4.88;4.49;14.06;2.54;1.37;0.98;0.98;10.94;0.8157;0.073558565120399;23.05;70.0;57.81;18.75;13.67;12.5;8.98;10.74;8.01;20.31;4.1;1.37;0.98;1.37;31.25;0.80042;0.0788547608834505
8;10.55;60.0;18.75;10.94;7.03;9.77;7.42;5.27;4.69;14.06;2.73;1.37;0.98;0.78;11.72;0.8151;0.07656602205038071;23.83;70.0;57.81;18.75;14.45;12.89;8.98;10.94;7.62;20.31;4.1;1.37;0.98;0.98;32.81;0.81706;0.07174597444504499
9;11.33;60.0;18.75;11.72;7.81;10.16;7.81;5.66;4.88;15.62;2.93;1.37;0.98;0.59;12.5;0.8264;0.07071806598752738;24.22;70.0;56.25;19.53;15.23;13.28;9.38;11.13;7.42;18.75;4.1;1.37;0.98;0.78;33.59;0.8312;0.06700948445081711
