;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;4.3;50.0;3.12;11.72;6.64;15.62;21.09;12.5;27.34;7.81;26.76;41.8;37.3;25.78;6.25;0.4816;0.002951071751117706;65.23;60.0;3.12;18.75;12.89;26.56;31.25;21.88;43.36;10.94;45.7;63.28;66.41;63.48;9.38;0.33508;0.003764902238845825
1;5.08;60.0;3.12;17.19;8.2;19.14;24.61;13.67;26.37;12.5;22.85;37.3;29.1;12.3;9.38;0.5358;0.002651997089385986;55.86;60.0;4.69;24.22;16.41;30.86;36.33;22.85;42.38;15.62;41.99;57.23;58.4;52.54;13.28;0.555;0.0025392869210243223
2;5.86;70.0;4.69;18.75;9.77;20.31;26.56;14.84;26.76;14.06;21.68;33.2;23.44;6.84;10.94;0.6266;0.002179484212398529;50.39;70.0;4.69;26.56;18.36;33.2;39.06;24.8;42.19;18.75;39.84;51.95;50.59;40.62;15.62;0.65146;0.001970439122915268
3;6.64;70.0;4.69;19.53;10.16;21.09;27.34;15.43;25.59;17.19;19.92;25.98;15.82;4.88;11.72;0.6821;0.0018579395294189454;46.88;70.0;4.69;27.34;19.92;34.38;41.41;26.56;42.58;21.88;39.06;47.07;43.55;30.86;17.19;0.71264;0.001631189056634903
4;7.81;70.0;4.69;20.31;10.94;21.88;28.91;16.41;26.17;20.31;19.73;22.66;12.7;4.88;12.5;0.7477;0.0014804966032505036;43.75;70.0;6.25;28.12;21.09;34.77;42.58;28.32;42.77;23.44;38.48;42.19;37.11;22.85;17.97;0.75616;0.001396156324148178
5;8.2;80.0;4.69;21.09;11.72;22.66;29.69;17.19;26.17;21.88;18.75;18.36;9.96;4.69;13.28;0.7139;0.0018317303121089935;41.02;70.0;6.25;27.34;21.88;34.77;43.75;29.49;42.97;25.0;38.09;38.28;31.64;17.38;18.75;0.7789;0.001256951676607132
6;8.98;80.0;4.69;21.09;12.11;23.05;30.47;17.97;26.56;21.88;19.14;17.19;9.18;4.69;14.06;0.7531;0.0015099532842636108;38.28;70.0;7.81;26.56;23.05;35.16;44.14;30.47;42.97;26.56;37.5;34.38;26.95;13.67;19.53;0.80444;0.0011283880096673966
7;9.77;80.0;4.69;21.09;12.5;23.05;30.86;18.55;26.76;23.44;19.53;16.41;8.59;4.69;14.84;0.7704;0.0013933579623699188;35.94;80.0;7.81;26.56;23.44;35.16;44.92;31.45;43.36;26.56;37.3;31.45;23.24;11.52;20.31;0.81638;0.0010542247730493547
8;10.55;80.0;6.25;21.09;12.89;23.05;31.64;18.95;26.76;25.0;19.73;14.84;8.01;4.88;14.84;0.7858;0.0012821621298789978;33.98;80.0;9.38;25.78;24.22;34.77;45.31;32.03;43.36;28.12;37.3;28.71;19.92;10.16;21.09;0.83306;0.000967385875582695
9;10.94;80.0;6.25;21.09;13.28;23.44;31.64;19.34;26.76;26.56;19.92;13.67;7.42;4.69;15.62;0.7666;0.0014115162193775177;32.03;80.0;9.38;25.78;25.0;34.38;45.31;32.62;43.16;28.12;37.11;26.37;17.38;9.18;21.09;0.845;0.0008958609211444855
