;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;73.83;30.0;3.12;10.94;7.81;19.53;23.05;19.73;45.12;6.25;47.27;66.21;72.66;72.46;5.47;0.2734;0.003987849307060242;83.2;80.0;3.12;15.62;12.11;26.56;28.91;23.24;50.0;9.38;52.15;70.51;76.76;77.34;7.03;0.19974;0.004292399306297302
1;70.31;30.0;3.12;13.28;9.38;20.7;24.61;20.12;45.51;7.81;47.46;67.19;73.05;72.46;7.03;0.3563;0.0034925960421562196;80.47;50.0;4.69;17.19;12.89;27.34;29.69;23.44;49.8;9.38;51.56;70.31;76.17;76.56;7.81;0.29652;0.003705034377574921
2;67.97;30.0;3.12;14.84;10.16;21.88;25.39;20.31;45.51;10.94;47.46;67.19;72.85;72.07;7.81;0.405;0.003190978407859802;78.91;40.0;4.69;18.75;13.67;27.73;30.08;23.63;49.61;12.5;51.37;70.12;75.59;75.78;8.59;0.37064;0.0033274571990966795
3;66.41;40.0;4.69;16.41;10.94;22.66;26.17;20.51;45.7;10.94;47.46;67.38;72.66;71.88;8.59;0.4648;0.002918728458881378;77.34;40.0;4.69;19.53;14.45;28.52;30.86;23.83;49.41;12.5;50.98;69.73;75.2;75.2;9.38;0.42156;0.003063359215259552
4;65.23;40.0;4.69;17.19;11.72;23.44;26.56;20.51;45.7;12.5;47.27;67.19;72.27;71.29;9.38;0.5068;0.0026928443312644957;76.56;40.0;6.25;20.31;14.84;28.91;31.25;23.83;49.41;14.06;50.78;69.53;74.8;74.61;10.16;0.46538;0.0028566776561737063
5;64.06;40.0;4.69;18.75;12.11;24.22;27.34;20.7;45.7;14.06;47.07;67.19;71.88;70.9;10.16;0.5357;0.0025299355387687684;75.78;40.0;6.25;21.09;15.23;29.3;31.64;23.83;49.22;14.06;50.59;69.34;74.41;74.02;10.94;0.4993;0.0026893092012405394
6;63.28;50.0;4.69;19.53;12.5;24.61;27.73;20.7;45.7;14.06;47.07;66.99;71.68;70.51;10.94;0.5579;0.00243792542219162;75.0;50.0;6.25;21.88;16.02;29.69;31.64;23.83;49.22;15.62;50.39;69.34;74.02;73.63;10.94;0.528;0.0025457358026504517
7;62.5;50.0;4.69;19.53;12.89;25.0;28.12;20.7;45.51;14.06;46.88;66.8;71.29;70.31;10.94;0.5827;0.002325860869884491;74.22;50.0;7.81;22.66;16.02;30.08;32.03;23.83;49.02;15.62;50.2;69.14;73.83;73.24;11.72;0.55308;0.0024249339842796324
8;61.72;50.0;4.69;20.31;13.28;25.39;28.52;20.7;45.51;15.62;46.68;66.6;71.09;69.92;10.94;0.601;0.002224042594432831;73.83;50.0;7.81;22.66;16.41;30.47;32.42;23.83;49.02;15.62;50.0;68.95;73.44;72.85;11.72;0.5716;0.002333587193489075
9;60.94;50.0;6.25;21.09;13.67;25.78;28.52;20.7;45.31;15.62;46.48;66.41;70.9;69.73;11.72;0.6173;0.002128453826904297;73.44;50.0;7.81;23.44;16.41;30.47;32.42;23.63;48.83;17.19;49.8;68.75;73.24;72.46;12.5;0.58906;0.002243883402347565
10;60.55;50.0;6.25;21.09;13.67;26.17;28.91;20.7;45.31;17.19;46.29;66.21;70.51;69.34;11.72;0.6233;0.0020902536809444426;73.05;50.0;7.81;23.44;16.41;30.47;32.42;23.63;48.83;17.19;49.61;68.55;72.85;72.07;12.5;0.60862;0.0021515122950077057
11;59.77;50.0;6.25;21.09;14.06;26.17;28.91;20.51;45.12;17.19;46.09;66.02;70.31;68.95;11.72;0.6448;0.0019848556041717528;72.66;50.0;7.81;23.44;16.8;30.86;32.81;23.63;48.63;17.19;49.41;68.36;72.66;71.68;12.5;0.61856;0.002082532477378845
12;59.38;50.0;6.25;21.88;14.06;26.56;29.3;20.7;44.92;17.19;46.09;65.82;70.12;68.75;12.5;0.6447;0.0019715604305267334;72.27;50.0;9.38;24.22;16.8;30.86;32.81;23.63;48.44;17.19;49.41;68.16;72.46;71.48;12.5;0.63302;0.0020125974988937376
13;58.98;50.0;6.25;21.88;14.06;26.56;29.3;20.51;44.73;17.19;45.9;65.62;69.73;68.55;12.5;0.6573;0.0019249333024024963;71.88;60.0;9.38;24.22;16.8;30.86;32.81;23.44;48.44;17.19;49.22;67.97;72.07;71.09;12.5;0.64158;0.001962203494310379
14;58.59;50.0;6.25;21.88;14.06;26.56;29.3;20.51;44.73;17.19;45.7;65.43;69.53;68.36;12.5;0.6499;0.0019292948722839356;71.48;60.0;9.38;24.22;16.8;30.86;32.81;23.44;48.24;18.75;49.02;67.77;71.88;70.9;12.5;0.65336;0.0019011504876613617
15;58.2;60.0;6.25;21.88;14.06;26.95;29.69;20.51;44.53;18.75;45.51;65.23;69.34;68.16;12.5;0.6795;0.001815087354183197;71.09;60.0;9.38;24.22;16.8;31.25;33.2;23.44;48.05;18.75;48.83;67.58;71.68;70.7;12.5;0.66462;0.001848265529870987
16;57.81;60.0;6.25;21.88;14.45;26.95;29.69;20.51;44.34;18.75;45.31;65.23;69.14;67.97;12.5;0.686;0.001769003289937973;71.09;60.0;9.38;24.22;16.8;31.25;33.2;23.44;48.05;18.75;48.63;67.38;71.48;70.31;12.5;0.6742;0.0017962444388866425
17;57.42;60.0;6.25;22.66;14.45;26.95;29.69;20.51;44.14;18.75;45.31;65.04;68.95;67.77;12.5;0.6762;0.0018399911403656007;70.7;60.0;9.38;24.22;16.8;31.25;33.2;23.24;47.85;18.75;48.63;67.38;71.29;70.12;13.28;0.6843;0.0017547647666931153
18;57.42;60.0;6.25;22.66;14.45;27.34;29.69;20.51;44.14;18.75;45.12;64.84;68.95;67.58;13.28;0.6977;0.001718869650363922;70.31;60.0;9.38;24.22;16.8;31.25;33.2;23.24;47.66;18.75;48.44;67.19;71.09;69.92;13.28;0.69116;0.0017187905931472778
19;57.03;60.0;7.81;22.66;14.45;27.34;29.69;20.51;43.95;18.75;45.12;64.84;68.75;67.38;13.28;0.7047;0.001671778690814972;70.31;60.0;9.38;24.22;16.8;31.25;33.2;23.24;47.66;18.75;48.24;66.99;70.9;69.73;13.28;0.69708;0.0016784204494953154
