;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;3.91;50.0;6.25;6.35;3.91;4.3;3.52;1.95;7.81;5.56;0.5141;0.04470692303180695;36.72;50.0;28.12;41.27;33.59;41.8;35.94;23.83;39.06;30.16;0.46372;0.04684005575418472
1;7.81;60.0;12.5;8.73;6.64;8.2;4.69;2.73;12.5;7.14;0.6949;0.027428473648428917;32.81;60.0;40.62;33.33;34.38;42.97;20.7;14.45;43.75;30.95;0.6289;0.033258050504922865
2;11.72;70.0;18.75;10.32;8.98;11.72;5.08;3.52;14.06;8.73;0.7439;0.023206835182011127;32.81;70.0;46.88;30.16;35.55;44.53;14.45;12.5;43.75;30.16;0.69126;0.028083884588479997
3;14.06;70.0;21.88;11.9;10.94;14.45;5.08;3.91;15.62;9.52;0.7736;0.020599369098246098;33.59;70.0;50.0;27.78;35.94;45.7;11.72;11.33;45.31;30.95;0.7291;0.024773806975185872
4;16.41;70.0;25.0;12.7;12.5;16.8;5.08;4.3;17.19;11.11;0.7797;0.020026287746429443;34.38;70.0;53.12;26.98;36.72;46.48;10.16;10.55;45.31;30.95;0.75358;0.022388332631587984
5;18.75;70.0;28.12;13.49;14.06;19.14;5.08;4.69;18.75;11.9;0.8082;0.017280729465186596;34.38;70.0;53.12;26.98;37.5;47.27;9.38;10.16;43.75;30.95;0.77598;0.020470791345238687
6;20.31;70.0;28.12;14.29;15.23;21.09;5.47;4.69;18.75;12.7;0.8074;0.017209245777130126;34.38;70.0;53.12;26.98;38.28;47.66;8.98;10.16;43.75;30.95;0.79602;0.018969384294748308
7;21.88;70.0;31.25;15.08;16.41;22.66;5.86;5.08;20.31;13.49;0.8219;0.016340839955955744;34.38;70.0;53.12;26.98;39.06;47.66;8.59;10.16;43.75;30.95;0.80708;0.017819123084247112
8;23.44;70.0;31.25;15.87;17.58;24.61;5.86;5.08;21.88;14.29;0.8245;0.015989103941619395;34.38;70.0;53.12;26.98;39.84;48.05;8.2;9.77;43.75;31.75;0.82036;0.01656227768957615
9;24.22;70.0;31.25;16.67;18.36;25.78;6.25;5.47;21.88;15.08;0.8289;0.015697473660111427;34.38;70.0;53.12;26.98;40.23;48.44;8.2;9.77;43.75;31.75;0.8308;0.01568840701311827
10;24.22;80.0;31.25;17.46;19.53;27.34;6.25;5.47;23.44;15.87;0.8404;0.01504423210248351;34.38;80.0;53.12;26.98;41.02;48.44;7.81;9.38;42.19;31.75;0.83886;0.014927885388433933
11;25.0;80.0;31.25;17.46;20.7;28.91;6.25;5.86;23.44;16.67;0.8405;0.01508068447932601;33.59;80.0;53.12;26.98;41.41;48.83;7.81;9.38;42.19;31.75;0.84594;0.01423956816598773
12;25.0;80.0;31.25;18.25;21.88;30.08;6.25;6.25;23.44;16.67;0.8405;0.014689040682464839;33.59;80.0;53.12;26.98;42.19;49.61;7.81;9.38;42.19;31.75;0.85426;0.013520910432338714
13;25.0;80.0;34.38;19.05;22.66;31.25;6.25;6.25;25.0;17.46;0.844;0.014491791063547135;33.59;80.0;50.0;26.98;42.97;50.0;7.81;8.98;42.19;31.75;0.86212;0.012896381042152643
14;25.0;80.0;34.38;19.84;23.83;32.42;6.25;6.25;25.0;18.25;0.8557;0.013339394083619118;32.81;80.0;50.0;27.78;43.75;50.0;7.42;8.98;42.19;31.75;0.86482;0.012503762786537408
15;25.78;80.0;34.38;20.63;24.61;33.59;6.25;6.64;25.0;18.25;0.8622;0.012850502975285054;32.81;80.0;50.0;27.78;44.14;50.39;7.42;8.98;42.19;31.75;0.87154;0.01175264306783676
16;25.78;80.0;34.38;20.63;25.39;34.77;6.25;6.64;26.56;19.05;0.8625;0.013217508932203054;32.03;80.0;50.0;27.78;44.53;50.78;7.42;8.98;40.62;31.75;0.87678;0.011455942583680153
17;25.78;80.0;34.38;21.43;26.56;35.55;6.25;7.03;26.56;19.84;0.861;0.012391806900501252;32.03;80.0;50.0;27.78;45.31;50.78;7.42;8.98;40.62;30.95;0.88412;0.010785577013790607
18;25.0;80.0;34.38;22.22;26.95;36.33;6.25;7.03;26.56;19.84;0.8597;0.013051216282695531;32.03;80.0;50.0;27.78;45.7;51.17;7.42;8.98;40.62;31.75;0.88706;0.010494936706870794
19;25.0;80.0;34.38;22.22;27.73;37.11;6.25;7.03;26.56;20.63;0.8598;0.012857930843532086;31.25;80.0;46.88;27.78;46.09;51.17;7.42;8.98;39.06;30.95;0.89082;0.010098754044622182
