;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;5.47;50.0;6.25;11.9;8.59;16.41;22.27;8.98;9.38;7.14;0.5268;0.0102176824092865;56.25;50.0;12.5;40.48;28.52;46.88;56.64;57.81;23.44;23.81;0.41226;0.013196673007011413
1;7.81;60.0;9.38;16.67;12.11;20.7;22.66;6.64;12.5;10.32;0.6645;0.007568024545907975;45.31;60.0;15.62;43.65;33.59;49.22;50.78;42.19;32.81;29.37;0.59692;0.008886091560125351
2;10.94;70.0;12.5;18.25;14.06;22.66;18.75;6.64;14.06;11.11;0.6834;0.007249499362707138;39.84;70.0;21.88;43.65;37.11;51.56;45.7;32.42;35.94;31.75;0.66992;0.007396453244686126
3;13.28;70.0;15.62;19.84;16.41;24.61;16.41;6.64;17.19;12.7;0.7143;0.006577561819553375;36.72;70.0;25.0;41.27;39.84;53.12;40.23;25.0;37.5;32.54;0.71522;0.006425236349105835
4;14.84;70.0;18.75;19.84;18.36;26.17;14.84;6.64;18.75;12.7;0.7508;0.005661702689528465;34.38;70.0;25.0;39.68;42.19;54.3;34.77;20.31;37.5;32.54;0.74814;0.005744814064502716
5;17.19;70.0;18.75;20.63;20.31;28.12;14.06;6.64;18.75;13.49;0.771;0.00523162077665329;33.59;70.0;28.12;38.1;44.14;55.08;30.47;17.58;39.06;32.54;0.76718;0.005307954621315002
6;17.97;70.0;21.88;21.43;21.09;29.3;12.89;7.03;20.31;13.49;0.7647;0.005375897589325905;32.81;70.0;31.25;37.3;45.31;55.47;26.95;16.02;40.62;32.54;0.78468;0.004927676799297333
7;19.53;70.0;21.88;21.43;22.66;30.47;12.5;7.03;21.88;14.29;0.7847;0.004986471498012543;32.03;70.0;31.25;36.51;46.09;55.86;24.61;14.06;40.62;32.54;0.79492;0.004627912325859069
8;20.31;70.0;25.0;22.22;23.44;32.03;11.72;7.03;23.44;15.08;0.8114;0.004260554900765419;32.03;80.0;31.25;35.71;47.27;56.64;22.66;13.28;42.19;32.54;0.80798;0.004395592486858368
9;21.09;70.0;25.0;22.22;24.22;33.59;11.72;7.42;23.44;15.08;0.8071;0.0044176592528820035;31.25;80.0;34.38;35.71;47.66;57.42;21.09;12.5;42.19;32.54;0.81794;0.004146979545354843
10;21.88;70.0;25.0;23.02;24.61;34.77;11.33;7.42;25.0;15.87;0.8103;0.00436821266412735;31.25;80.0;37.5;34.92;48.05;57.81;19.92;12.11;42.19;32.54;0.82856;0.003922901598215103
11;22.66;70.0;25.0;23.02;25.39;36.33;11.33;7.42;25.0;16.67;0.8093;0.004346886575222015;31.25;80.0;37.5;34.92;48.83;58.59;19.14;11.72;43.75;32.54;0.83862;0.0036948911839723587
12;23.44;80.0;28.12;23.81;26.17;37.5;10.94;7.42;26.56;17.46;0.8264;0.003968554437160492;30.47;80.0;37.5;34.13;49.22;58.98;18.36;11.33;43.75;33.33;0.845;0.003529472663998604
13;23.44;80.0;28.12;23.81;26.56;38.67;10.94;7.81;26.56;18.25;0.8312;0.0038689837768673897;30.47;80.0;37.5;34.13;49.61;59.77;17.58;11.33;43.75;33.33;0.85256;0.0033718212801218035
14;23.44;80.0;28.12;23.81;27.34;39.84;10.94;7.81;28.12;18.25;0.8378;0.0037142260029911995;29.69;80.0;37.5;34.13;50.0;60.16;17.19;10.94;43.75;33.33;0.85802;0.0032559107640385628
15;24.22;80.0;28.12;24.6;28.12;41.02;10.94;7.81;28.12;19.05;0.834;0.003837799935042858;29.69;80.0;40.62;34.13;50.78;60.55;16.41;10.55;43.75;33.33;0.86472;0.003102062325179577
16;24.22;80.0;31.25;24.6;28.91;42.19;11.33;7.81;28.12;19.84;0.8407;0.003674289458990097;28.91;80.0;40.62;33.33;51.17;60.94;16.02;10.55;43.75;33.33;0.8725;0.002947065514624119
17;23.44;80.0;31.25;25.4;29.69;42.97;11.33;7.81;29.69;20.63;0.8339;0.0038629503771662713;28.91;80.0;40.62;33.33;51.56;61.72;16.02;10.55;43.75;33.33;0.87316;0.0028812944394350053
18;23.44;80.0;31.25;25.4;30.47;43.75;11.33;7.81;29.69;20.63;0.8521;0.003392170710861683;28.12;80.0;40.62;33.33;51.95;61.72;15.62;10.16;43.75;33.33;0.87976;0.0027393625810742377
19;23.44;80.0;31.25;26.19;31.25;44.53;11.33;7.81;29.69;21.43;0.8185;0.004335684113204479;28.12;80.0;40.62;34.13;52.34;62.11;15.23;10.16;43.75;33.33;0.88334;0.0026673518121242525
