;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_classifier-2;train-saturation_classifier-6
0;0.011061756845712662;0.48466;0.010063099920749665;0.5481;6.25;7.81;5.56;7.14;3.12;3.52;2.73;1.56;3.91;50.0;28.12;29.69;23.81;32.54;16.41;21.09;13.67;6.25;23.44;50.0
1;0.007845294308662414;0.64558;0.007297689938545227;0.6839;12.5;10.94;7.94;9.52;5.86;6.64;3.52;2.34;7.03;60.0;34.38;31.25;24.6;30.16;20.7;26.95;12.11;6.64;24.22;60.0
2;0.006556355359554291;0.70748;0.006791343629360199;0.7037;15.62;12.5;8.73;11.9;7.81;9.77;3.91;2.73;9.38;70.0;40.62;32.81;25.4;27.78;23.83;30.86;10.55;6.64;24.22;70.0
3;0.005806991816759109;0.74134;0.005357584288716316;0.7667;18.75;14.06;9.52;12.7;8.98;12.11;4.3;3.12;10.94;70.0;43.75;34.38;26.19;26.19;25.78;33.2;9.38;5.86;25.0;70.0
4;0.0052138955903053286;0.77014;0.005291670596599579;0.769;21.88;15.62;10.32;13.49;10.55;14.06;4.69;3.52;13.28;70.0;46.88;34.38;26.19;26.19;27.34;35.55;8.2;5.86;25.0;70.0
5;0.004865286321640015;0.78772;0.0060994678854942325;0.7405;25.0;17.19;11.11;13.49;11.72;16.41;4.69;3.91;14.06;70.0;46.88;35.94;26.19;25.4;28.52;37.5;7.42;5.47;25.0;70.0
6;0.004516135932207108;0.80258;0.004717082658410072;0.7953;25.0;18.75;11.9;14.29;12.89;17.97;4.69;3.91;14.84;70.0;46.88;35.94;26.98;25.4;30.08;39.06;7.03;5.47;25.0;70.0
7;0.004202212028503418;0.81476;0.004460861274600029;0.8047;28.12;20.31;12.7;15.08;14.06;19.92;5.08;3.91;15.62;70.0;43.75;35.94;26.98;24.6;31.25;40.62;6.64;5.47;25.0;70.0
8;0.003972613785862922;0.82604;0.004757271501421929;0.7928;28.12;20.31;13.49;15.87;14.84;21.48;5.08;4.3;17.19;70.0;43.75;37.5;26.98;25.4;32.42;41.8;6.25;5.47;25.0;70.0
9;0.0037665101271867753;0.83452;0.004473169955611229;0.8083;28.12;21.88;14.29;16.67;15.62;23.05;5.08;4.3;17.97;70.0;43.75;37.5;27.78;25.4;33.2;42.97;6.25;5.47;25.0;70.0
10;0.0035612422716617582;0.84494;0.004184575286507606;0.8183;28.12;23.44;15.08;17.46;16.8;24.61;5.08;4.69;18.75;70.0;43.75;37.5;27.78;25.4;33.98;44.14;6.25;5.08;25.0;70.0
11;0.0034107745885849;0.85086;0.0038285390198230743;0.8292;31.25;23.44;15.87;18.25;17.58;25.78;5.08;4.69;19.53;70.0;43.75;37.5;27.78;25.4;35.16;44.92;5.86;5.08;25.0;70.0
12;0.0032260379180312155;0.86036;0.0038674192383885385;0.8322;31.25;25.0;16.67;18.25;18.75;27.34;5.08;4.69;19.53;70.0;43.75;37.5;28.57;25.4;35.94;46.09;5.86;5.08;25.78;70.0
13;0.003089068149626255;0.86438;0.0038076880455017088;0.8363;31.25;25.0;17.46;19.05;19.53;28.52;5.08;4.69;20.31;70.0;43.75;37.5;28.57;26.19;37.11;46.88;5.86;5.08;25.78;70.0
14;0.0029718213227391244;0.86958;0.003883749933540821;0.8344;31.25;25.0;17.46;19.84;20.31;30.08;5.08;4.69;20.31;80.0;43.75;37.5;28.57;26.19;37.5;48.05;5.47;5.47;25.78;80.0
15;0.002850649320483208;0.87546;0.0035097860530018806;0.8487;31.25;25.0;18.25;20.63;21.09;31.25;5.08;4.69;20.31;80.0;43.75;37.5;28.57;26.19;38.28;48.83;5.47;5.47;25.78;80.0
16;0.002742852546274662;0.87994;0.003643431368470192;0.8468;31.25;25.0;19.05;20.63;21.88;32.42;5.08;4.69;21.09;80.0;40.62;37.5;28.57;26.19;39.06;49.61;5.47;5.47;25.78;80.0
17;0.0025832384636998175;0.88808;0.003568832854926586;0.8483;31.25;26.56;19.05;21.43;22.66;33.2;5.08;5.08;21.09;80.0;40.62;37.5;28.57;26.98;39.84;50.39;5.47;5.08;25.0;80.0
18;0.002472902778685093;0.89258;0.003465239621698856;0.8545;31.25;26.56;19.84;21.43;23.44;34.38;5.08;5.08;21.09;80.0;40.62;37.5;28.57;26.98;40.62;51.17;5.47;5.47;25.0;80.0
19;0.0024187669014930726;0.89338;0.003631889508664608;0.8433;31.25;26.56;19.84;21.43;24.22;35.55;5.08;5.08;21.09;80.0;40.62;37.5;29.37;26.98;41.02;51.56;5.47;5.47;25.0;80.0
