;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;15.62;30.0;6.25;19.05;15.62;32.03;51.17;46.09;7.81;7.14;0.408;0.003540951716899872;67.97;60.0;6.25;27.78;24.22;47.66;64.45;67.97;12.5;14.29;0.28798;0.00408027334690094
1;10.94;40.0;6.25;23.02;16.8;32.03;47.27;41.41;10.94;11.11;0.5416;0.0026559507727622984;57.81;50.0;9.38;33.33;26.56;48.05;61.72;63.28;15.62;19.05;0.46912;0.003100530397891998
2;11.72;60.0;9.38;25.4;18.36;33.2;44.92;38.67;14.06;13.49;0.5951;0.00224399915933609;53.12;60.0;9.38;36.51;29.3;49.22;60.16;60.55;18.75;22.22;0.57046;0.0024383185338974
3;12.5;60.0;9.38;26.19;19.14;33.59;43.36;36.72;15.62;15.08;0.6333;0.0020282090067863462;49.22;60.0;9.38;38.1;32.03;50.78;58.98;57.42;21.88;25.4;0.63256;0.0020603769278526307
4;14.06;70.0;9.38;27.78;20.7;35.94;43.36;34.77;18.75;16.67;0.6981;0.001750146448612213;46.88;70.0;12.5;38.89;33.98;52.34;57.81;54.69;23.44;26.98;0.67786;0.0018093325781822205
5;14.84;70.0;9.38;28.57;21.88;37.5;42.97;32.42;20.31;17.46;0.7246;0.0015962693452835084;44.53;70.0;12.5;39.68;35.55;53.91;56.64;51.95;25.0;27.78;0.71158;0.001629467693567276
6;15.62;70.0;9.38;29.37;23.05;39.06;42.58;30.08;20.31;18.25;0.7395;0.0015060562491416931;42.19;70.0;12.5;40.48;36.72;55.08;55.47;49.22;26.56;28.57;0.73672;0.00149851820230484
7;16.41;70.0;9.38;30.16;24.22;40.62;41.41;28.52;21.88;19.05;0.7596;0.0013986193239688873;40.62;70.0;12.5;40.48;38.28;56.25;54.3;46.88;26.56;29.37;0.75398;0.0013979496359825135
8;16.41;70.0;9.38;30.95;25.39;41.8;40.62;27.73;21.88;19.05;0.7438;0.0014815263211727142;38.28;70.0;15.62;40.48;39.45;57.03;52.73;44.53;26.56;30.16;0.77014;0.0013060039222240448
9;17.19;70.0;9.38;31.75;26.17;42.97;39.45;26.56;23.44;19.84;0.7568;0.0014390074491500854;36.72;70.0;15.62;40.48;40.62;58.2;51.56;42.19;28.12;30.16;0.78328;0.0012357682597637176
10;17.97;70.0;9.38;31.75;26.56;44.14;38.28;25.0;23.44;19.84;0.7821;0.001266817581653595;35.16;70.0;15.62;40.48;41.41;58.98;50.0;40.23;28.12;30.95;0.79356;0.0011816395717859267
11;17.97;70.0;12.5;32.54;27.34;44.92;37.11;23.83;23.44;20.63;0.7842;0.0012715859055519104;34.38;70.0;15.62;40.48;42.19;59.77;48.83;38.28;28.12;30.95;0.8034;0.0011161945241689683
12;18.75;70.0;12.5;32.54;28.12;45.7;36.33;23.05;25.0;21.43;0.781;0.001279526597261429;32.81;70.0;18.75;40.48;42.97;60.16;48.05;36.72;29.69;30.95;0.81474;0.001062296552658081
13;18.75;70.0;12.5;32.54;28.52;46.48;35.55;22.27;25.0;21.43;0.7821;0.0012680780053138732;32.03;80.0;18.75;40.48;43.75;60.94;46.88;35.16;29.69;30.95;0.81848;0.0010379963433742522
14;18.75;70.0;12.5;32.54;28.91;47.27;34.77;21.88;26.56;22.22;0.7617;0.0014261845111846923;30.47;80.0;18.75;39.68;44.53;61.33;46.09;33.59;29.69;30.95;0.82944;0.0009814753043651582
15;18.75;70.0;12.5;32.54;29.69;48.05;33.98;21.48;26.56;22.22;0.7941;0.0012222494900226593;29.69;80.0;18.75;39.68;45.31;62.11;44.92;32.42;29.69;30.95;0.83296;0.0009493660712242126
16;18.75;70.0;12.5;33.33;30.47;48.83;33.59;21.09;26.56;23.02;0.788;0.0012582083940505982;29.69;80.0;18.75;39.68;46.09;62.89;44.14;31.25;29.69;30.95;0.8426;0.0008997024214267731
17;18.75;80.0;15.62;33.33;30.86;49.61;33.2;20.31;26.56;23.02;0.7879;0.0012928896367549896;28.91;80.0;18.75;39.68;46.48;63.28;43.36;30.47;31.25;30.95;0.84718;0.0008784358429908752
18;18.75;80.0;15.62;33.33;31.25;50.39;32.81;20.31;26.56;23.02;0.8248;0.0010409362405538558;28.12;80.0;18.75;39.68;47.27;63.67;42.97;29.69;31.25;30.95;0.84996;0.00085611263692379
19;18.75;80.0;15.62;33.33;32.03;51.17;32.42;19.92;28.12;23.81;0.8166;0.0011187815129756929;27.34;80.0;18.75;38.89;47.66;64.06;42.19;28.52;31.25;30.95;0.85792;0.0008182545071840286
