;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;27.34;50.0;6.25;18.25;13.28;36.33;55.47;58.2;7.81;6.35;0.5275;0.04077799983620643;70.31;50.0;28.12;39.68;30.08;53.12;66.02;72.27;29.69;23.02;0.38928;0.052009955718517305
1;25.78;50.0;9.38;23.81;15.62;38.67;57.42;59.77;12.5;9.52;0.5905;0.03523801389932633;65.62;60.0;34.38;42.86;31.25;53.52;66.02;70.7;34.38;26.98;0.53594;0.040515366654396055
2;25.0;60.0;12.5;26.98;17.58;40.23;57.81;60.55;15.62;11.9;0.6531;0.03041625167131424;61.72;60.0;40.62;44.44;32.42;54.3;65.62;69.92;34.38;28.57;0.59568;0.035713783427476886
3;25.78;60.0;15.62;29.37;19.14;41.41;57.81;60.94;17.19;13.49;0.6638;0.029401528307795525;60.16;60.0;43.75;45.24;33.59;54.69;65.23;69.92;34.38;30.16;0.63828;0.03216791003227234
4;26.56;60.0;15.62;30.95;20.31;42.19;57.81;61.72;18.75;15.08;0.7072;0.026140290093421937;58.59;60.0;46.88;45.24;34.77;55.47;65.23;69.53;34.38;30.16;0.66698;0.029782425216436387
5;27.34;60.0;18.75;31.75;21.09;43.36;58.2;62.5;20.31;15.87;0.7151;0.02536998772621155;57.03;70.0;50.0;45.24;35.94;55.86;64.84;69.14;34.38;30.95;0.69216;0.027734291509985923
6;28.12;70.0;21.88;33.33;22.27;44.14;58.2;62.89;20.31;16.67;0.7493;0.02250209047496319;55.47;70.0;50.0;45.24;36.72;56.25;64.84;69.53;32.81;30.95;0.7126;0.026049492483735084
7;28.91;70.0;25.0;34.13;23.05;44.92;58.2;63.67;21.88;17.46;0.7637;0.021358154222369193;54.69;70.0;50.0;45.24;37.5;56.64;64.45;69.53;32.81;30.95;0.72584;0.0249516138869524
8;28.91;70.0;25.0;34.13;23.83;45.7;58.2;63.67;23.44;18.25;0.7714;0.02042521246522665;53.12;70.0;50.0;45.24;38.28;57.03;64.45;69.53;32.81;30.95;0.7383;0.023706944032907486
9;29.69;70.0;25.0;34.92;24.61;46.09;57.81;64.06;23.44;19.05;0.7772;0.01998124158382416;53.12;70.0;50.0;44.44;38.67;57.81;64.06;69.53;32.81;30.95;0.75006;0.02280570090800524
10;29.69;70.0;28.12;34.92;25.0;46.88;57.81;64.45;25.0;19.05;0.7851;0.019486681540310382;52.34;70.0;50.0;44.44;39.45;57.81;64.06;69.14;32.81;30.95;0.76512;0.02160629156291485
11;29.69;70.0;28.12;34.92;25.78;47.27;57.81;64.45;25.0;19.84;0.7979;0.01850554864257574;51.56;70.0;53.12;43.65;39.84;58.2;63.67;69.53;31.25;30.95;0.76596;0.02138693056970835
12;29.69;70.0;31.25;35.71;26.56;48.05;57.81;64.45;25.0;20.63;0.7929;0.018624081653356554;50.78;70.0;53.12;43.65;40.62;58.59;63.28;69.14;31.25;30.16;0.7752;0.020426700522601603
13;30.47;70.0;31.25;35.71;26.95;48.44;57.81;64.84;25.0;20.63;0.8002;0.017994149772822855;50.0;70.0;53.12;43.65;41.02;58.98;63.28;69.14;31.25;30.16;0.78044;0.02003398509144783
14;30.47;70.0;31.25;35.71;27.73;49.22;57.81;65.23;25.0;21.43;0.8025;0.017698048405349255;50.0;70.0;53.12;42.86;41.41;59.38;62.89;69.53;31.25;30.16;0.78866;0.01922778567612171
15;30.47;70.0;31.25;35.71;28.12;49.61;57.81;65.23;25.0;21.43;0.8112;0.01731321720778942;49.22;70.0;53.12;42.86;41.8;59.77;62.89;69.53;31.25;30.16;0.79794;0.018669729631245136
16;30.47;70.0;34.38;36.51;28.52;50.39;57.81;65.62;25.0;21.43;0.8103;0.017311722998321056;49.22;70.0;53.12;42.86;42.19;60.16;62.89;69.53;31.25;30.16;0.8023;0.01816757291227579
17;30.47;70.0;34.38;36.51;29.3;50.78;57.81;65.62;26.56;22.22;0.8226;0.01619894356429577;48.44;70.0;53.12;42.06;42.58;60.55;62.5;69.53;31.25;30.16;0.807;0.017715556411445142
18;31.25;70.0;34.38;36.51;29.69;51.17;57.81;65.62;26.56;22.22;0.8212;0.016244953209906817;48.44;70.0;53.12;42.06;42.97;60.94;62.5;69.53;31.25;29.37;0.81136;0.017233475862443448
19;31.25;70.0;37.5;36.51;30.08;51.56;57.81;66.02;26.56;22.22;0.8233;0.016014981096982957;48.44;70.0;53.12;42.06;43.36;60.94;62.5;69.53;31.25;29.37;0.81612;0.0167804957228899
